force_anche distance_pointe_anche y z moyenne_brute moyenne(N) 
offset: 
34.0198980681783  
y_centre:
13.613892
3.5 3 0.0 0 33.489181188390745 0 
3.5 3 0.0 0.433 211.75664540543815 0.48542067026277563
3.5 3 0.0 0.867 435.54551835688267 1.1081729486441934
3.5 3 0.0 1.3 656.2050233466581 1.7106157712935686
3.5 3 1.589 0 37.01986754966881 0 
3.5 3 1.589 0.433 197.31742301705944 0.44771345740383456
3.5 3 1.589 0.867 408.5287026581628 1.0150103849432504
3.5 3 1.589 1.3 618.5937070833472 1.5996882243760981
3.5 3 3.178 0 37.53715628528695 0 
3.5 3 3.178 0.433 173.47788933988474 0.38845950641454585
3.5 3 3.178 0.867 361.698660237435 0.8912442433372895
3.5 3 3.178 1.3 544.5518356883445 1.4024726535364225
3.5 3 4.768 0 34.8609881893368 0 
3.5 3 4.768 0.433 128.47590563676886 0.26127883598439544
3.5 3 4.768 0.867 268.80581072420466 0.6473378966295924
3.5 3 4.768 1.3 410.75441755424663 1.0410261635129505
3.5 3 6.357 0 34.19690542313909 0 
3.5 3 6.357 0.433 83.91247291482294 0.12850639030417138
3.5 3 6.357 0.867 167.87133396404928 0.3648500694459076
3.5 3 6.357 1.3 245.41642506180065 0.5837025004149881
3.5 3 -1.589 0 35.204321420941724 0 
3.5 3 -1.589 0.433 196.46565141758475 0.43335542265643356
3.5 3 -1.589 0.867 415.0828577532271 1.0362817035063747
3.5 3 -1.589 1.3 624.3406476027711 1.6103344119285796
3.5 3 -3.178 0 32.94198431348612 0 
3.5 3 -3.178 0.433 158.06482131412696 0.34916715708615986
3.5 3 -3.178 0.867 338.17194128238776 0.8342820863614713
3.5 3 -3.178 1.3 515.5238502151557 1.3220770922817222
3.5 3 -4.768 0 32.02887050996427 0 
3.5 3 -4.768 0.433 112.24799340800183 0.200359733666684
3.5 3 -4.768 0.867 234.7218237861265 0.5596736171329673
3.5 3 -4.768 1.3 360.7882930997659 0.8946747751332758
3.5 3 -6.357 0 34.37665944395275 0 
3.5 3 -6.357 0.433 70.54200872829367 0.08746971705005734
3.5 3 -6.357 0.867 138.77407147434943 0.2810433484137091
3.5 3 -6.357 1.3 205.53788872951415 0.46649841950691856
