force_anche distance_pointe_anche y z moyenne_brute moyenne(N) 
offset: 
-275.954466383862  
y_centre:
13.715619
2.5 3 0.0 0 -272.69753105258366 0 
2.5 3 0.0 0.433 -152.9883724478898 0.34524053316450926
2.5 3 0.0 0.867 21.05685598315374 0.8117549556432244
2.5 3 0.0 1.3 200.21668141727912 1.3053312456900734
2.5 3 1.583 0 -270.2331614123965 0 
2.5 3 1.583 0.433 -160.71840571306504 0.326750362647134
2.5 3 1.583 0.867 9.852595599230936 0.7842652191449743
2.5 3 1.583 1.3 185.84856715598005 1.2686288510075643
2.5 3 3.166 0 -273.0344553971984 0 
2.5 3 3.166 0.433 -175.99841303750705 0.2774005666760124
2.5 3 3.166 0.867 -25.88518936735134 0.6800597626433499
2.5 3 3.166 1.3 123.47941526535845 1.099223076102054
2.5 3 4.749 0 -272.4399548326062 0 
2.5 3 4.749 0.433 -206.94143498031502 0.18289880691427418
2.5 3 4.749 0.867 -98.52931302835158 0.49871155946990986
2.5 3 4.749 1.3 9.326151310769978 0.7948911924172926
2.5 3 6.332 0 -273.46415601062046 0 
2.5 3 6.332 0.433 -241.63274025696657 0.0954754142562537
2.5 3 6.332 0.867 -178.66420484023558 0.2725963060906209
2.5 3 6.332 1.3 -122.09692678609588 0.423017502876437
2.5 3 -1.583 0 -275.399945066683 0 
2.5 3 -1.583 0.433 -168.86379589220854 0.2939442704660312
2.5 3 -1.583 0.867 -4.520096438489947 0.7348126672496909
2.5 3 -1.583 1.3 162.2382274849696 1.1986158494015522
2.5 3 -3.166 0 -272.1924497207557 0 
2.5 3 -3.166 0.433 -193.68419446394185 0.23565555135452396
2.5 3 -3.166 0.867 -51.36814477980893 0.6075738807640712
2.5 3 -3.166 1.3 82.12103640858194 0.990199882828263
2.5 3 -4.749 0 -271.87810907315344 0 
2.5 3 -4.749 0.433 -224.35346537675113 0.14346411536307263
2.5 3 -4.749 0.867 -133.01675466170258 0.3961493554931969
2.5 3 -4.749 1.3 -43.161107211523685 0.6385531073754488
2.5 3 -6.332 0 -274.48927274391934 0 
2.5 3 -6.332 0.433 -255.61449018829956 0.06365645275644166
2.5 3 -6.332 0.867 -202.61757255775584 0.19612399971087657
2.5 3 -6.332 1.3 -159.60905789361252 0.30900054014072714
