force_anche distance_pointe_anche y z moyenne_brute moyenne(N) 
offset: 
26.18335520493173  
y_centre:
13.431393
3.5 3 0.0 0 25.288552507095527 0 
3.5 3 0.0 0.433 267.1407208471941 0.6621734937458437
3.5 3 0.0 0.867 509.3008209479056 1.3361933979288407
3.5 3 0.0 1.3 748.1432538834817 1.9783008495662744
3.5 3 1.581 0 29.463179418317175 0 
3.5 3 1.581 0.433 255.18539994506745 0.6296057616183283
3.5 3 1.581 0.867 500.11291848506147 1.302242672133511
3.5 3 1.581 1.3 734.5896786400957 1.9489943546383781
3.5 3 3.162 0 26.87002166814168 0 
3.5 3 3.162 0.433 214.05285805841183 0.5032185016845702
3.5 3 3.162 0.867 412.0978423413805 1.06734768307012
3.5 3 3.162 1.3 619.6270638142039 1.6378755263889078
3.5 3 4.742 0 27.469100009155458 0 
3.5 3 4.742 0.433 153.0970183416244 0.34298664092634223
3.5 3 4.742 0.867 298.86349070711356 0.7429775519121711
3.5 3 4.742 1.3 446.01672414319177 1.1530629690543661
3.5 3 6.323 0 30.267952513199223 0 
3.5 3 6.323 0.433 90.11597033600874 0.17745611198040137
3.5 3 6.323 0.867 176.23645741142002 0.4066649924862938
3.5 3 6.323 1.3 253.53862117374263 0.6241681202544982
3.5 3 -1.581 0 28.119754631183774 0 
3.5 3 -1.581 0.433 235.84063234351612 0.5720489679010526
3.5 3 -1.581 0.867 468.33765678884276 1.2117307059189328
3.5 3 -1.581 1.3 687.963499862668 1.8118413059945029
3.5 3 -3.162 0 24.885708182012365 0 
3.5 3 -3.162 0.433 187.61589403973488 0.441618009673035
3.5 3 -3.162 0.867 375.8345286416217 0.9592897216741104
3.5 3 -3.162 1.3 556.2144840845965 1.4544208267701548
3.5 3 -4.742 0 30.68849757377846 0 
3.5 3 -4.742 0.433 125.11276589251382 0.27379568671362176
3.5 3 -4.742 0.867 251.74291207617483 0.6283415268464718
3.5 3 -4.742 1.3 379.58067567980027 0.9746492055512495
3.5 3 -6.323 0 28.031250953703335 0 
3.5 3 -6.323 0.433 74.81795709097574 0.1273246971763128
3.5 3 -6.323 0.867 143.3738212225717 0.32283384586556557
3.5 3 -6.323 1.3 205.59495834223407 0.48270858767424907
