force_anche distance_pointe_anche y z moyenne_brute moyenne(N) 
offset: 
36.92007202368228  
y_centre:
13.386054
3 3 0.0 0 32.08624530777911 0 
3 3 0.0 0.433 137.82891323587774 0.27638816814451894
3 3 0.0 0.867 344.18500320444315 0.8407675012470825
3 3 0.0 1.3 554.9589526047537 1.4163876586435837
3 3 1.585 0 37.44804223761701 0 
3 3 1.585 0.433 129.76317636646652 0.25990931850335697
3 3 1.585 0.867 323.2593768120354 0.7911667112972693
3 3 1.585 1.3 527.5685903500472 1.3348668357931488
3 3 3.17 0 35.40147099215666 0 
3 3 3.17 0.433 110.06469924008898 0.19823554972622878
3 3 3.17 0.867 275.51988280892357 0.6534889336308402
3 3 3.17 1.3 450.2826013977479 1.1335250250152138
3 3 4.755 0 32.61818292794576 0 
3 3 4.755 0.433 80.66499832148212 0.1152390844238954
3 3 4.755 0.867 196.523636585589 0.4320650777726987
3 3 4.755 1.3 318.4545426801349 0.7728609960863809
3 3 6.34 0 36.52546769615764 0 
3 3 6.34 0.433 56.420178838465304 0.05610052328386959
3 3 6.34 0.867 123.74523148289438 0.2434633170674587
3 3 6.34 1.3 193.80352183599354 0.42873224833083545
3 3 -1.585 0 35.12894070253602 0 
3 3 -1.585 0.433 141.20426038392316 0.2769558525124286
3 3 -1.585 0.867 328.3144627216401 0.800856931850378
3 3 -1.585 1.3 526.1738944669942 1.3325346132193483
3 3 -3.17 0 38.20276497695839 0 
3 3 -3.17 0.433 118.02514725180824 0.21987156759396126
3 3 -3.17 0.867 277.0317697683643 0.6495648364942093
3 3 -3.17 1.3 440.2505569627973 1.104804744212044
3 3 -4.755 0 33.17545091097751 0 
3 3 -4.755 0.433 91.89031647694324 0.15585462684128054
3 3 -4.755 0.867 204.05896176030728 0.46450731291086905
3 3 -4.755 1.3 320.42329172643156 0.7795755061471695
3 3 -6.34 0 30.864284188360195 0 
3 3 -6.34 0.433 65.20126956999418 0.08239256368246599
3 3 -6.34 0.867 127.99005096591108 0.25369848092329367
3 3 -6.34 1.3 190.53071687978738 0.4147667075232644
