force_anche distance_pointe_anche y z moyenne_brute moyenne(N) 
offset: 
32.62306588946192  
y_centre:
13.503021
3 3 0.0 0 34.7517319254127 0 
3 3 0.0 0.433 204.4593646046323 0.47825386568334066
3 3 0.0 0.867 416.6194647053438 1.049808425982075
3 3 0.0 1.3 624.5692312387471 1.619328082077743
3 3 1.575 0 33.208105716116826 0 
3 3 1.575 0.433 187.11691640980277 0.4246834964665326
3 3 1.575 0.867 391.67821283608566 0.9694810879229255
3 3 1.575 1.3 592.0545060579249 1.5296617465833107
3 3 3.149 0 29.97131260109254 0 
3 3 3.149 0.433 155.4707480086673 0.35070091559352345
3 3 3.149 0.867 331.66875209814714 0.8084347601264605
3 3 3.149 1.3 502.73415326395514 1.2940314630789918
3 3 4.724 0 33.17514572588271 0 
3 3 4.724 0.433 122.22876674703225 0.25194068081079124
3 3 4.724 0.867 257.6351207007055 0.6061285597324217
3 3 4.724 1.3 387.3110141300705 0.970709947704496
3 3 6.298 0 31.381267738883572 0 
3 3 6.298 0.433 82.29407635731084 0.12489729903341322
3 3 6.298 0.867 156.90206610309164 0.33711270801566146
3 3 6.298 1.3 232.05969420453533 0.5429210324479304
3 3 -1.575 0 34.58601641895808 0 
3 3 -1.575 0.433 200.62501907406818 0.45924401971344325
3 3 -1.575 0.867 391.6983550523395 0.9903169572008732
3 3 -1.575 1.3 588.8845484786527 1.52911764554226
3 3 -3.149 0 27.338480788598226 0 
3 3 -3.149 0.433 182.52693258461238 0.4150235973336684
3 3 -3.149 0.867 337.19412823877644 0.8384765494952819
3 3 -3.149 1.3 503.42509231849095 1.2983227863052484
3 3 -4.724 0 32.13965269936211 0 
3 3 -4.724 0.433 138.36481826227623 0.2740980586543931
3 3 -4.724 0.867 251.89367351298648 0.6006715463501014
3 3 -4.724 1.3 361.88848536637505 0.9136003949358272
3 3 -6.298 0 29.609668263801982 0 
3 3 -6.298 0.433 91.00100711081284 0.15482285629129716
3 3 -6.298 0.867 149.57304605243104 0.3203129566769126
3 3 -6.298 1.3 208.9983825189975 0.4808901447212572
