force_anche distance_pointe_anche y z moyenne_brute moyenne(N) 
offset: 
215.69414349803134  
y_centre:
13.657897499999999
3 3 0.0 0 217.14438306833037 0 
3 3 0.0 0.433 363.9274269844667 0.4074053404972632
3 3 0.0 0.867 555.7728812524788 0.929533459012587
3 3 0.0 1.3 752.0514542069769 1.4714842060126956
3 3 1.575 0 212.40668965727662 0 
3 3 1.575 0.433 344.6308786278882 0.3623965611911311
3 3 1.575 0.867 532.1735282448799 0.8590184694491961
3 3 1.575 1.3 714.6046327097399 1.366481127706316
3 3 3.151 0 217.54905850398225 0 
3 3 3.151 0.433 322.5812555314798 0.29942318265186035
3 3 3.151 0.867 488.5106967375722 0.7446123818203514
3 3 3.151 1.3 641.2344737083041 1.1645918468406324
3 3 4.726 0 217.7590258491769 0 
3 3 4.726 0.433 356.91213721121903 0.45644518417255403
3 3 4.726 0.867 399.1845454268015 0.49024093381996503
3 3 4.726 1.3 504.2240668965727 0.7939621777914717
3 3 6.301 0 218.21771904660145 0 
3 3 6.301 0.433 246.4598529007849 0.07459490510961378
3 3 6.301 0.867 310.0540177617723 0.256087977290886
3 3 6.301 1.3 368.5418256172373 0.42171283954425753
3 3 -1.575 0 215.41611987670467 0 
3 3 -1.575 0.433 354.5191808832068 0.37557795638071484
3 3 -1.575 0.867 534.344004638813 0.8680677288688058
3 3 -1.575 1.3 714.9043244727949 1.372647325417685
3 3 -3.151 0 216.61671803949056 0 
3 3 -3.151 0.433 329.7326578569897 0.30549504705580205
3 3 -3.151 0.867 489.38200018311227 0.7504399903389917
3 3 -3.151 1.3 647.6024658955662 1.1735282431959984
3 3 -4.726 0 214.97482222968188 0 
3 3 -4.726 0.433 296.6997283852658 0.21850710368296403
3 3 -4.726 0.867 404.08459730826786 0.5163560992671351
3 3 -4.726 1.3 510.59755241554035 0.8068833141239583
3 3 -6.301 0 217.99279763176335 0 
3 3 -6.301 0.433 249.33286538285506 0.09827509205882429
3 3 -6.301 0.867 311.59184545426734 0.25792916130906
3 3 -6.301 1.3 366.49952696310413 0.4081271587514144
