force_anche distance_pointe_anche y z moyenne_brute moyenne(N) 
offset: 
32.86629840998562  
y_centre:
13.454634
3 3 0.0 0 32.43140964995266 0 
3 3 0.0 0.433 191.5262306588944 0.443418765130883
3 3 0.0 0.867 391.51646473586254 0.9758738540244525
3 3 0.0 1.3 590.579851680045 1.5228840668970145
3 3 1.584 0 36.24652851954704 0 
3 3 1.584 0.433 166.10766930143126 0.3750852333017424
3 3 1.584 0.867 348.7133396404917 0.8744040634382133
3 3 1.584 1.3 547.5255592516852 1.417816976703439
3 3 3.169 0 31.274452955717646 0 
3 3 3.169 0.433 138.23786126285614 0.28915011702072163
3 3 3.169 0.867 289.3734550004578 0.7061353417918677
3 3 3.169 1.3 450.7336649678029 1.1509017256002796
3 3 4.753 0 32.268135624256075 0 
3 3 4.753 0.433 102.21137119663067 0.18632596966356404
3 3 4.753 0.867 211.80028687398868 0.4876088660904145
3 3 4.753 1.3 311.5958128604995 0.7663115693135889
3 3 6.337 0 32.17322305978574 0 
3 3 6.337 0.433 64.58143864253674 0.08837683287236958
3 3 6.337 0.867 121.27750480666515 0.24045644289322057
3 3 6.337 1.3 176.05639820551158 0.39339937112936435
3 3 -1.584 0 34.70381786553541 0 
3 3 -1.584 0.433 179.99084444715734 0.3986121286263823
3 3 -1.584 0.867 361.7783135471671 0.9018744279179761
3 3 -1.584 1.3 549.1119113742476 1.4177487535078899
3 3 -3.169 0 33.903012176885284 0 
3 3 -3.169 0.433 148.1398968474382 0.31783333831025823
3 3 -3.169 0.867 290.6747642445143 0.7048921635618467
3 3 -3.169 1.3 433.6582537308868 1.1064623151854032
3 3 -4.753 0 33.64848780785542 0 
3 3 -4.753 0.433 116.35486922818681 0.23441237312450228
3 3 -4.753 0.867 213.40800195318437 0.5053957481104531
3 3 -4.753 1.3 314.88967558824373 0.7722360379246769
3 3 -6.337 0 29.2532120731223 0 
3 3 -6.337 0.433 75.08896145512256 0.11988584207635095
3 3 -6.337 0.867 133.1357768486591 0.26518440336420984
3 3 -6.337 1.3 178.3822138126774 0.40347955883728376
