force_anche distance_pointe_anche y z moyenne_brute moyenne(N) 
offset: 
-285.82201605273593  
y_centre:
13.6449435
3 3 0.0 0 -289.75035859248607 0 
3 3 0.0 0.433 -140.8920560319836 0.38973553284983065
3 3 0.0 0.867 42.49275185399929 0.9007727496490926
3 3 0.0 1.3 232.00506607257293 1.418726619310773
3 3 1.598 0 -284.26313058870215 0 
3 3 1.598 0.433 -146.60451063570073 0.3856514059952441
3 3 1.598 0.867 26.461684011352844 0.8574442823815066
3 3 1.598 1.3 203.17880794701952 1.3606745757295051
3 3 3.197 0 -284.359874263741 0 
3 3 3.197 0.433 -162.33924375133523 0.33589058632747637
3 3 3.197 0.867 -12.743919186986913 0.7524268856266711
3 3 3.197 1.3 140.93325601977622 1.16843508685661
3 3 4.795 0 -284.9934385204624 0 
3 3 4.795 0.433 -204.93789483321567 0.20967009420506538
3 3 4.795 0.867 -101.6962187566759 0.5114288684774189
3 3 4.795 1.3 6.094851527451389 0.7974457720728834
3 3 6.393 0 -287.7605517746514 0 
3 3 6.393 0.433 -255.1976073488578 0.09893374068746238
3 3 6.393 0.867 -195.51713614307053 0.24443023346858567
3 3 6.393 1.3 -143.1843012787258 0.38577100715287493
3 3 -1.598 0 -288.0336924344614 0 
3 3 -1.598 0.433 -153.18704794457875 0.3705951363205484
3 3 -1.598 0.867 18.594317453535574 0.8327129528638243
3 3 -1.598 1.3 194.58937345500024 1.323583898415533
3 3 -3.197 0 -285.4872280037844 0 
3 3 -3.197 0.433 -170.91860713522763 0.3131638395926182
3 3 -3.197 0.867 -27.302774132511384 0.721699495255657
3 3 -3.197 1.3 123.8392284920804 1.1238575455272877
3 3 -4.795 0 -286.9411297952209 0 
3 3 -4.795 0.433 -204.89394817957063 0.2232616708296216
3 3 -4.795 0.867 -95.09140293588052 0.5143969986146769
3 3 -4.795 1.3 8.665425580614643 0.8164564603044541
3 3 -6.393 0 -290.9173863948482 0 
3 3 -6.393 0.433 -243.7891781365405 0.12380657016628595
3 3 -6.393 0.867 -183.82457960753183 0.286861692053941
3 3 -6.393 1.3 -130.5078279976809 0.4266122756987456
