force_anche distance_pointe_anche y z moyenne_brute moyenne(N) 
offset: 
-302.4671163060393  
y_centre:
13.717143
3 3 0.0 0 -301.28147221289635 0 
3 3 0.0 0.433 -157.3778496658224 0.3969958284750198
3 3 0.0 0.867 46.700033570360155 0.9626579261062561
3 3 0.0 1.3 250.66255684072445 1.525457176309419
3 3 1.595 0 -298.49360637226454 0 
3 3 1.595 0.433 -171.60100100711065 0.3634114865076436
3 3 1.595 0.867 16.311227759636207 0.8765231938086268
3 3 1.595 1.3 203.98236030152228 1.3982284969638774
3 3 3.189 0 -298.0571916867578 0 
3 3 3.189 0.433 -193.75255592516842 0.29474105000911965
3 3 3.189 0.867 -41.521042512283614 0.7108309506213825
3 3 3.189 1.3 105.46159245582449 1.1226985934646119
3 3 4.784 0 -301.1468855861076 0 
3 3 4.784 0.433 -228.38099307229868 0.20155574524298983
3 3 4.784 0.867 -117.95739616077154 0.503984959807415
3 3 4.784 1.3 -11.775872066408285 0.7994132953420753
3 3 6.379 0 -299.34446241645514 0 
3 3 6.379 0.433 -260.07812738425883 0.1139773764370561
3 3 6.379 0.867 -200.4632709738452 0.28193614578757226
3 3 6.379 1.3 -141.25186925870557 0.4477252490672619
3 3 -1.595 0 -302.84127323221514 0 
3 3 -1.595 0.433 -150.88015381328802 0.42100112843018295
3 3 -1.595 0.867 38.76400036622202 0.9403691554415958
3 3 -1.595 1.3 229.61149937437025 1.464094202089795
3 3 -3.189 0 -297.93298135319026 0 
3 3 -3.189 0.433 -171.0034485915708 0.36659860468000044
3 3 -3.189 0.867 -9.692983794671475 0.7837362788140427
3 3 -3.189 1.3 140.24445326090304 1.2135752589837996
3 3 -4.784 0 -297.00338755455186 0 
3 3 -4.784 0.433 -205.43290505691644 0.25272145738208396
3 3 -4.784 0.867 -98.00347911008022 0.553787892558857
3 3 -4.784 1.3 5.173497726371041 0.8432092178384296
3 3 -6.379 0 -299.9871822260196 0 
3 3 -6.379 0.433 -250.36255989257532 0.13643628395975543
3 3 -6.379 0.867 -196.508072145756 0.2890195664613354
3 3 -6.379 1.3 -144.73403118991695 0.4240930710334387
