force_anche distance_pointe_anche y z moyenne_brute moyenne(N) 
offset: 
-278.2760093997009  
y_centre:
13.667994
2.5 3 0.0 0 -277.8426465651417 0 
2.5 3 0.0 0.433 -138.6114078188424 0.38833569394854756
2.5 3 0.0 0.867 45.489974669636894 0.8821579244040463
2.5 3 0.0 1.3 229.82512894070268 1.398661419464036
2.5 3 1.587 0 -273.65886410107737 0 
2.5 3 1.587 0.433 -152.2794274727622 0.3442475066515048
2.5 3 1.587 0.867 23.836787011322336 0.8292714716660838
2.5 3 1.587 1.3 208.60103152561967 1.334470972806622
2.5 3 3.174 0 -273.1678212836086 0 
2.5 3 3.174 0.433 -169.56480605487235 0.2918301936656572
2.5 3 3.174 0.867 -21.132541886654273 0.7097798080529109
2.5 3 3.174 1.3 127.64610736411647 1.1183457851361942
2.5 3 4.761 0 -274.12671285134434 0 
2.5 3 4.761 0.433 -206.02587969603502 0.19872153471181409
2.5 3 4.761 0.867 -99.72258674886315 0.4952481794686597
2.5 3 4.761 1.3 4.017761772515033 0.7815573478648133
2.5 3 6.348 0 -274.3244727927491 0 
2.5 3 6.348 0.433 -239.1244239631343 0.11918676488738089
2.5 3 6.348 0.867 -178.7316507461775 0.2783792747405683
2.5 3 6.348 1.3 -123.3768730735193 0.4224523452935478
2.5 3 -1.587 0 -276.6930143131809 0 
2.5 3 -1.587 0.433 -157.6421399578847 0.3367261099075443
2.5 3 -1.587 0.867 10.237434003723246 0.7979275457501
2.5 3 -1.587 1.3 180.34577471236292 1.2666369021498411
2.5 3 -3.174 0 -272.5595873897519 0 
2.5 3 -3.174 0.433 -179.37864314706874 0.26534106403547236
2.5 3 -3.174 0.867 -44.48011719107632 0.6452061323340761
2.5 3 -3.174 1.3 95.73076570940279 1.0298805147881114
2.5 3 -4.761 0 -274.35377056184615 0 
2.5 3 -4.761 0.433 -212.97555467390941 0.18310010745422922
2.5 3 -4.761 0.867 -120.63997314371188 0.4279430491428061
2.5 3 -4.761 1.3 -28.117923520615314 0.6807773695891337
2.5 3 -6.348 0 -273.85082552568167 0 
2.5 3 -6.348 0.433 -242.86538285470223 0.09292925721739682
2.5 3 -6.348 0.867 -193.18735312967266 0.23729375030939534
2.5 3 -6.348 1.3 -146.82058168279084 0.36530320622622625
