force_anche distance_pointe_anche y z moyenne_brute moyenne(N) 
offset: 
24.53260902737505  
y_centre:
13.3077585
2.5 3 0.0 0 25.451521347697323 0 
2.5 3 0.0 0.433 168.41853083895387 0.38967825905603726
2.5 3 0.0 0.867 349.9200415051736 0.8816054007462604
2.5 3 0.0 1.3 531.9501327555155 1.3990648628056224
2.5 3 1.587 0 27.11355937376012 0 
2.5 3 1.587 0.433 153.84655293435492 0.35346184935911146
2.5 3 1.587 0.867 329.2031617175812 0.83798382641631
2.5 3 1.587 1.3 510.1541184728545 1.3287107452218603
2.5 3 3.175 0 23.877681814020132 0 
2.5 3 3.175 0.433 142.46253852961846 0.3104677599758876
2.5 3 3.175 0.867 292.9853205969419 0.7331315129494728
2.5 3 3.175 1.3 453.5050508133179 1.1717982377187173
2.5 3 4.762 0 24.346446119571468 0 
2.5 3 4.762 0.433 106.90420239875466 0.22562589934701124
2.5 3 4.762 0.867 224.30036317026244 0.552320672723697
2.5 3 4.762 1.3 338.79451887569775 0.8685730858728781
2.5 3 6.35 0 25.207373271889335 0 
2.5 3 6.35 0.433 63.91918698690745 0.10027462127160554
2.5 3 6.35 0.867 130.281075472274 0.2860834422676686
2.5 3 6.35 1.3 185.47776726584655 0.44349035737312686
2.5 3 -1.587 0 24.385204626606015 0 
2.5 3 -1.587 0.433 145.71581163975986 0.34618218171543336
2.5 3 -1.587 0.867 310.08911404766917 0.7789572860788548
2.5 3 -1.587 1.3 477.3461104159677 1.2384489307242985
2.5 3 -3.175 0 23.420514542069704 0 
2.5 3 -3.175 0.433 117.94091616565444 0.24865333349929256
2.5 3 -3.175 0.867 254.31775872066487 0.6250693402450966
2.5 3 -3.175 1.3 386.3969847712648 1.000037499174228
2.5 3 -4.762 0 26.45924253059474 0 
2.5 3 -4.762 0.433 80.54292428357802 0.16383000262723368
2.5 3 -4.762 0.867 179.2712179937132 0.4344318330751108
2.5 3 -4.762 1.3 274.54786828211326 0.6867658500874059
2.5 3 -6.35 0 27.10715048677019 0 
2.5 3 -6.35 0.433 50.31373027741298 0.07015534382882616
2.5 3 -6.35 0.867 102.48939481795698 0.20632294631475115
2.5 3 -6.35 1.3 145.26535843989402 0.3392082550592194
