force_anche distance_pointe_anche y z moyenne_brute moyenne(N) 
offset: 
25.889767143772644  
y_centre:
13.743813
3 3 0.0 0 32.0172734763634 0 
3 3 0.0 0.433 136.90481276894468 0.3181298144193149
3 3 0.0 0.867 324.4682149723802 0.8221703634971765
3 3 0.0 1.3 517.5939207129129 1.3508765456821974
3 3 1.601 0 33.415936765648325 0 
3 3 1.601 0.433 146.3646351512196 0.3241738841880337
3 3 1.601 0.867 329.89349040192815 0.8388151386880107
3 3 1.601 1.3 524.4608905301071 1.3659665058238306
3 3 3.203 0 31.745048371837537 0 
3 3 3.203 0.433 134.2423780022587 0.2955159307487003
3 3 3.203 0.867 298.25220496230946 0.7436168285223237
3 3 3.203 1.3 462.0230719931638 1.2070940554065588
3 3 4.804 0 29.141209143345392 0 
3 3 4.804 0.433 114.92385631885733 0.24436622158140234
3 3 4.804 0.867 231.58787804803612 0.5745740683980743
3 3 4.804 1.3 353.74553666798937 0.895031051821146
3 3 6.405 0 31.69499801629686 0 
3 3 6.405 0.433 78.60164189580992 0.13533881699924435
3 3 6.405 0.867 147.02322458571155 0.34090288554621223
3 3 6.405 1.3 214.00830103457716 0.5201572261994392
3 3 -1.601 0 30.726035340433917 0 
3 3 -1.601 0.433 140.12115848262002 0.32105835825792106
3 3 -1.601 0.867 313.616748558 0.7853155194517728
3 3 -1.601 1.3 487.88933988464044 1.2682969999082252
3 3 -3.203 0 29.93255409405799 0 
3 3 -3.203 0.433 121.24759666737884 0.272159172282098
3 3 -3.203 0.867 264.3897824030277 0.6550260611848976
3 3 -3.203 1.3 410.39002655110323 1.0511282500243797
3 3 -4.804 0 31.216772972807977 0 
3 3 -4.804 0.433 97.45292519913325 0.1944150507754332
3 3 -4.804 0.867 195.98345896786373 0.4623587033818833
3 3 -4.804 1.3 292.2711874752037 0.7309273141500389
3 3 -6.405 0 32.78054139835807 0 
3 3 -6.405 0.433 64.67024750511186 0.11733631599080002
3 3 -6.405 0.867 119.40855128635505 0.2554697572225697
3 3 -6.405 1.3 170.95095675527202 0.3895157025530601
