force_anche distance_pointe_anche y z moyenne_brute moyenne(N) 
offset: 
-294.53779717398595  
y_centre:
13.665327
3 3 0.0 0 -292.9096346934417 0 
3 3 0.0 0.433 -100.47547837763595 0.5307545625748618
3 3 0.0 0.867 108.9504684591203 1.0979091478914618
3 3 0.0 1.3 310.6012146366769 1.6645491113255804
3 3 1.597 0 -289.3633838923304 0 
3 3 1.597 0.433 -124.69649342326157 0.4590595644069563
3 3 1.597 0.867 75.56962797936963 1.0104074248978134
3 3 1.597 1.3 266.0652485732601 1.5398042616550653
3 3 3.194 0 -291.59520249031044 0 
3 3 3.194 0.433 -160.86153752250726 0.36654133088620533
3 3 3.194 0.867 1.1389507736442153 0.8187154061126624
3 3 3.194 1.3 162.54585406048787 1.2550490660464362
3 3 4.791 0 -290.52766502884003 0 
3 3 4.791 0.433 -206.30878627887768 0.2452556499085725
3 3 4.791 0.867 -89.04232917264319 0.5589459030471005
3 3 4.791 1.3 23.11716055787827 0.8714991029264634
3 3 6.387 0 -290.605182042909 0 
3 3 6.387 0.433 -249.77019562364643 0.11018046081311804
3 3 6.387 0.867 -188.8494521927547 0.2851375824083772
3 3 6.387 1.3 -132.99661244544862 0.44811774300709245
3 3 -1.597 0 -293.0393383587145 0 
3 3 -1.597 0.433 -110.02441480758085 0.4997205889547091
3 3 -1.597 0.867 80.34241767632065 1.024637435870849
3 3 -1.597 1.3 272.629474776452 1.549969517792003
3 3 -3.194 0 -293.05337687307315 0 
3 3 -3.194 0.433 -144.7532578508868 0.40788795643615033
3 3 -3.194 0.867 17.33359782708213 0.8605084303495387
3 3 -3.194 1.3 178.80764183477237 1.301486321150747
3 3 -4.791 0 -293.1357768486585 0 
3 3 -4.791 0.433 -190.33814508499418 0.2790236049207618
3 3 -4.791 0.867 -78.74935148167388 0.5852109910721455
3 3 -4.791 1.3 27.341532639545825 0.8915432462313643
3 3 -6.387 0 -290.9527878658407 0 
3 3 -6.387 0.433 -243.73363444929413 0.13273285938157003
3 3 -6.387 0.867 -183.262428662984 0.29953099214606377
3 3 -6.387 1.3 -137.89208655049316 0.4325645389450579
