force_anche distance_pointe_anche y z moyenne_brute moyenne(N) 
offset: 
-279.499191259499  
y_centre:
13.547979
2.5 3 0.0 0 -277.24295785393866 0 
2.5 3 0.0 0.433 -147.77703176976846 0.35049371922185296
2.5 3 0.0 0.867 25.189367351298465 0.8262149040531132
2.5 3 0.0 1.3 205.9248634296694 1.3293727628971947
2.5 3 1.589 0 -277.55577257606745 0 
2.5 3 1.589 0.433 -156.46137882625806 0.33785895185834214
2.5 3 1.589 0.867 18.822595904415998 0.820073974191947
2.5 3 1.589 1.3 201.27262184514865 1.3242282285957268
2.5 3 3.177 0 -275.60075685903536 0 
2.5 3 3.177 0.433 -172.29316080202642 0.29546539504829267
2.5 3 3.177 0.867 -13.807489242225413 0.7326379476088278
2.5 3 3.177 1.3 143.05429242835808 1.1617450023843514
2.5 3 4.766 0 -277.372051149022 0 
2.5 3 4.766 0.433 -207.05587939084987 0.19906770425960424
2.5 3 4.766 0.867 -91.07089449751278 0.5218956542934536
2.5 3 4.766 1.3 22.22846156193727 0.8367768654382487
2.5 3 6.354 0 -277.3467207861569 0 
2.5 3 6.354 0.433 -244.32294686727553 0.08238329880405613
2.5 3 6.354 0.867 -181.20731223487024 0.26636862327708927
2.5 3 6.354 1.3 -122.13568529313062 0.4250262969676291
2.5 3 -1.589 0 -275.6035035248878 0 
2.5 3 -1.589 0.433 -161.09561449018824 0.3222232061523092
2.5 3 -1.589 0.867 -2.2412793359172287 0.7657986319544559
2.5 3 -1.589 1.3 162.95815912350855 1.2175498918208378
2.5 3 -3.177 0 -275.1844843897825 0 
2.5 3 -3.177 0.433 -186.93472090823064 0.26036666659204327
2.5 3 -3.177 0.867 -48.593707083345855 0.638000583717662
2.5 3 -3.177 1.3 90.31861323892939 1.015875387681889
2.5 3 -4.766 0 -276.27765739921256 0 
2.5 3 -4.766 0.433 -218.05291909543152 0.1686174179791573
2.5 3 -4.766 0.867 -121.17557298501552 0.43139379521895427
2.5 3 -4.766 1.3 -29.61821344645536 0.6758198173791733
2.5 3 -6.354 0 -273.76628925443305 0 
2.5 3 -6.354 0.433 -251.90679647206093 0.07778033875861973
2.5 3 -6.354 0.867 -201.229895931882 0.2059009732163521
2.5 3 -6.354 1.3 -150.3061006500445 0.346023836520823
