force_anche distance_pointe_anche y z moyenne_brute moyenne(N) 
offset: 
29.72228156376837  
y_centre:
13.474446
3.5 3 0.0 0 27.787713248084874 0 
3.5 3 0.0 0.433 202.73415326395406 0.47723725584347937
3.5 3 0.0 0.867 410.45319986571815 1.0342451147799603
3.5 3 0.0 1.3 610.9677419354837 1.5994448107524706
3.5 3 1.591 0 29.159520249030926 0 
3.5 3 1.591 0.433 196.31397442548885 0.45683178228066734
3.5 3 1.591 0.867 400.3817865535448 1.007825892868673
3.5 3 1.591 1.3 602.9993591113015 1.5772899596938892
3.5 3 3.182 0 28.076418347727827 0 
3.5 3 3.182 0.433 168.8012329477829 0.3774427237257456
3.5 3 3.182 0.867 341.07791375469225 0.8496895791539992
3.5 3 3.182 1.3 512.1762749107339 1.3289726886023054
3.5 3 4.773 0 27.054963835566227 0 
3.5 3 4.773 0.433 122.83181249427788 0.2496202499004206
3.5 3 4.773 0.867 243.78795739616118 0.5857483540198114
3.5 3 4.773 1.3 362.7008880886268 0.9175303879041723
3.5 3 6.364 0 27.800836207159616 0 
3.5 3 6.364 0.433 78.56074709311206 0.1273592299049245
3.5 3 6.364 0.867 142.78023621326375 0.31102786398873583
3.5 3 6.364 1.3 208.07550279244313 0.48278270670151263
3.5 3 -1.591 0 26.443067720572444 0 
3.5 3 -1.591 0.433 181.35135959959703 0.40962048869844947
3.5 3 -1.591 0.867 371.66783654286445 0.9347394784162211
3.5 3 -1.591 1.3 565.1902829065824 1.4540207524752626
3.5 3 -3.182 0 27.59208960234372 0 
3.5 3 -3.182 0.433 138.10876796777276 0.29076894395710345
3.5 3 -3.182 0.867 284.66902676473296 0.6994359924412007
3.5 3 -3.182 1.3 438.32544938505146 1.1244142804934407
3.5 3 -4.773 0 29.599291970580104 0 
3.5 3 -4.773 0.433 88.21314127018046 0.15680469800893893
3.5 3 -4.773 0.867 186.75374614703816 0.42999985214938596
3.5 3 -4.773 1.3 279.20224616229757 0.689419816620464
3.5 3 -6.364 0 26.52211066011532 0 
3.5 3 -6.364 0.433 55.57359538560103 0.06277039347596584
3.5 3 -6.364 0.867 106.17419965208867 0.21594747045733054
3.5 3 -6.364 1.3 156.28864406262423 0.3430279117483416
