force_anche distance_pointe_anche y z moyenne_brute moyenne(N) 
offset: 
30.09857478560741  
y_centre:
13.686472499999999
3.5 3 0.0 0 29.19919431134983 0 
3.5 3 0.0 0.433 189.82360301522849 0.4366890943599716
3.5 3 0.0 0.867 414.0559099093602 1.059430423339633
3.5 3 0.0 1.3 639.9069185460985 1.674897980507332
3.5 3 1.589 0 30.491958372753007 0 
3.5 3 1.589 0.433 201.94616534928417 0.4750861195294735
3.5 3 1.589 0.867 426.3270973845629 1.1023916645175926
3.5 3 1.589 1.3 642.8708761864066 1.6948418946730943
3.5 3 3.177 0 30.96255378887293 0 
3.5 3 3.177 0.433 185.8082827234716 0.42105166413059125
3.5 3 3.177 0.867 378.50062562944476 0.9624229350993654
3.5 3 3.177 1.3 577.3110141300702 1.491785239128001
3.5 3 4.766 0 31.655018768883284 0 
3.5 3 4.766 0.433 130.42237617114796 0.2793756703002672
3.5 3 4.766 0.867 274.88418225653874 0.670196878447183
3.5 3 4.766 1.3 413.1211279641098 1.0558171207605092
3.5 3 6.355 0 31.606189153721694 0 
3.5 3 6.355 0.433 79.59135715811654 0.13487304629382385
3.5 3 6.355 0.867 159.58983123264278 0.35987398747913013
3.5 3 6.355 1.3 234.9037141026035 0.5643330087105242
3.5 3 -1.589 0 30.547502059999314 0 
3.5 3 -1.589 0.433 173.87524033326207 0.39731673017260777
3.5 3 -1.589 0.867 372.7283547471547 0.9369579956641032
3.5 3 -1.589 1.3 568.1865901669353 1.4733573959744606
3.5 3 -3.177 0 31.640064699240053 0 
3.5 3 -3.177 0.433 144.9485763115333 0.3107953997668617
3.5 3 -3.177 0.867 315.4261909848318 0.7806839225094392
3.5 3 -3.177 1.3 483.55540635395477 1.2597640468944444
3.5 3 -4.766 0 31.289101840266078 0 
3.5 3 -4.766 0.433 102.06396679586162 0.1936645956243842
3.5 3 -4.766 0.867 216.6701254310734 0.5143136147090036
3.5 3 -4.766 1.3 327.3793755912952 0.8247443151712573
3.5 3 -6.355 0 29.97711111789296 0 
3.5 3 -6.355 0.433 60.00579851680037 0.07943706747030914
3.5 3 -6.355 0.867 122.94564653462344 0.2582247951564453
3.5 3 -6.355 1.3 177.86614581743842 0.4155542221879457
