force_anche distance_pointe_anche y z moyenne_brute moyenne(N) 
offset: 
32.739951780755035  
y_centre:
13.5249285
3.5 3 0.0 0 32.382580034791005 0 
3.5 3 0.0 0.433 205.65111239967007 0.4690546836858567
3.5 3 0.0 0.867 414.44471572008416 1.0453090641224747
3.5 3 0.0 1.3 625.6764427625361 1.6258168660100412
3.5 3 1.592 0 30.610370189519923 0 
3.5 3 1.592 0.433 183.76506851405378 0.41726906695510196
3.5 3 1.592 0.867 378.33094271675805 0.9494032541510848
3.5 3 1.592 1.3 583.563646351513 1.5127693464604828
3.5 3 3.185 0 29.268166142765523 0 
3.5 3 3.185 0.433 150.6268501846373 0.33422206595236037
3.5 3 3.185 0.867 315.8452101199373 0.7766941289622787
3.5 3 3.185 1.3 479.97528000732524 1.2309485905221744
3.5 3 4.777 0 30.49775688955348 0 
3.5 3 4.777 0.433 108.39533677175187 0.21460069404147475
3.5 3 4.777 0.867 224.77950376903576 0.532749880479278
3.5 3 4.777 1.3 341.15421002838195 0.8448583661950557
3.5 3 6.37 0 29.745475630970127 0 
3.5 3 6.37 0.433 70.63356425672167 0.104964334269408
3.5 3 6.37 0.867 139.23734244819502 0.2837689071890123
3.5 3 6.37 1.3 205.33097323526673 0.4770932290973192
3.5 3 -1.592 0 28.6370433668019 0 
3.5 3 -1.592 0.433 190.06378368480483 0.4207610838532492
3.5 3 -1.592 0.867 393.48673970763326 0.9962591133071033
3.5 3 -1.592 1.3 599.3243202002025 1.5576450484222055
3.5 3 -3.185 0 29.120456556901743 0 
3.5 3 -3.185 0.433 159.06643879512936 0.34071421893135784
3.5 3 -3.185 0.867 336.99758903775074 0.8328477147315765
3.5 3 -3.185 1.3 513.336283455916 1.3241288417182606
3.5 3 -4.777 0 30.586870937223377 0 
3.5 3 -4.777 0.433 114.31318094424256 0.21302145340374487
3.5 3 -4.777 0.867 241.3605151524402 0.5724658874294138
3.5 3 -4.777 1.3 366.0054322946873 0.9038436357105151
3.5 3 -6.37 0 31.006195257423627 0 
3.5 3 -6.37 0.433 66.01825006866663 0.08624591083852594
3.5 3 -6.37 0.867 133.1165501876893 0.27427493360581856
3.5 3 -6.37 1.3 197.97143467513027 0.44568360677080576
