force_anche distance_pointe_anche y z moyenne_brute moyenne(N) 
offset: 
30.278633991515843  
y_centre:
13.3530975
2.5 3 0.0 0 28.979766228217347 0 
2.5 3 0.0 0.433 205.89739677114136 0.48164565344234717
2.5 3 0.0 0.867 395.1771599475087 0.9984877376950686
2.5 3 0.0 1.3 594.9113437299726 1.5453168643078368
2.5 3 1.569 0 30.111392559587383 0 
2.5 3 1.569 0.433 186.77480391857645 0.43791626961819674
2.5 3 1.569 0.867 372.5852229377124 0.9395395276932458
2.5 3 1.569 1.3 557.4291207617412 1.4562780137601263
2.5 3 3.138 0 26.467787713248022 0 
2.5 3 3.138 0.433 173.9170506912443 0.39153965735437407
2.5 3 3.138 0.867 326.3844721823782 0.8147466691073371
2.5 3 3.138 1.3 495.17502365184515 1.2775248188026056
2.5 3 4.707 0 28.6132389294106 0 
2.5 3 4.707 0.433 131.24942777794766 0.28059021163339015
2.5 3 4.707 0.867 251.671803949096 0.6031764325669593
2.5 3 4.707 1.3 373.2560197759945 0.943161252889106
2.5 3 6.277 0 27.698599200414968 0 
2.5 3 6.277 0.433 83.0170598467973 0.15206950288077012
2.5 3 6.277 0.867 154.27137058626064 0.33599165772829176
2.5 3 6.277 1.3 214.5408490249331 0.5150986025886641
2.5 3 -1.569 0 30.025940733054593 0 
2.5 3 -1.569 0.433 195.9288308359017 0.4455244193145228
2.5 3 -1.569 0.867 375.74358348338353 0.9518845570410863
2.5 3 -1.569 1.3 566.3832514419989 1.4754243061211232
2.5 3 -3.138 0 30.16174810022277 0 
2.5 3 -3.138 0.433 160.52766502883995 0.35831159207487034
2.5 3 -3.138 0.867 308.49482711264324 0.778708818885185
2.5 3 -3.138 1.3 472.8370006408884 1.2248741993332088
2.5 3 -4.707 0 27.12759788811911 0 
2.5 3 -4.707 0.433 116.10461745048372 0.2361103726581888
2.5 3 -4.707 0.867 224.35438093203516 0.5231320944300859
2.5 3 -4.707 1.3 331.89703054902765 0.831482408558905
2.5 3 -6.277 0 28.294930875575993 0 
2.5 3 -6.277 0.433 75.847651600696 0.1200787199995724
2.5 3 -6.277 0.867 134.81307412945995 0.2823084254472393
2.5 3 -6.277 1.3 188.69289223914328 0.42727513563575625
