force_anche distance_pointe_anche y z moyenne_brute moyenne(N) 
offset: 
-288.28608050782793  
y_centre:
13.377291
3 3 0.0 0 -292.27423932615153 0 
3 3 0.0 0.433 -90.17242957853938 0.5420206547190061
3 3 0.0 0.867 117.08243049409468 1.1059426397328833
3 3 0.0 1.3 327.0403149510175 1.6867974534299153
3 3 1.608 0 -288.8439588610493 0 
3 3 1.608 0.433 -112.95022431104489 0.4748191225789882
3 3 1.608 0.867 88.24091311380371 1.0333801120413206
3 3 1.608 1.3 292.2254097109899 1.605874636367631
3 3 3.216 0 -287.3455000457778 0 
3 3 3.216 0.433 -144.88662373729682 0.38764756616133395
3 3 3.216 0.867 21.655934324167543 0.8537779173169535
3 3 3.216 1.3 197.11569566942325 1.3329338452525663
3 3 4.823 0 -291.3037507248145 0 
3 3 4.823 0.433 -189.6594134342475 0.27789076296996396
3 3 4.823 0.867 -68.50703451643456 0.6045291048145268
3 3 4.823 1.3 55.64470351268026 0.9459685110467301
3 3 6.431 0 -290.63539536728996 0 
3 3 6.431 0.433 -240.45777764214068 0.13449739758746018
3 3 6.431 0.867 -173.33201086458936 0.31012832852148414
3 3 6.431 1.3 -113.52763451033047 0.4798634277413151
3 3 -1.608 0 -289.1100802636798 0 
3 3 -1.608 0.433 -102.6602984710226 0.5122416509923029
3 3 -1.608 0.867 96.21967223120815 1.0500947949510497
3 3 -1.608 1.3 291.63823358867165 1.5896012985747916
3 3 -3.216 0 -287.77336954863136 0 
3 3 -3.216 0.433 -128.3220923490101 0.4351982911979541
3 3 -3.216 0.867 31.45084994048885 0.8731465667597429
3 3 -3.216 1.3 193.21054719687461 1.321928854227193
3 3 -4.823 0 -292.63405255287296 0 
3 3 -4.823 0.433 -171.7093417157506 0.32217351271357536
3 3 -4.823 0.867 -57.426068910794484 0.6296402943469385
3 3 -4.823 1.3 55.148777733695226 0.9418751193137347
3 3 -6.431 0 -287.448042237617 0 
3 3 -6.431 0.433 -222.179326761681 0.17494448767015452
3 3 -6.431 0.867 -161.76000244148085 0.34294958141270865
3 3 -6.431 1.3 -103.68785668507944 0.5039765371906811
