force_anche distance_pointe_anche y z moyenne_brute moyenne(N) 
offset: 
213.23709830011828  
y_centre:
13.657135499999999
3 3 0.0 0 217.26676229132943 0 
3 3 0.0 0.433 354.8982207708979 0.36534363478655557
3 3 0.0 0.867 543.8956877346106 0.9159014538277092
3 3 0.0 1.3 735.231482894375 1.4366204685633412
3 3 1.571 0 217.0043031098355 0 
3 3 1.571 0.433 333.12295907467836 0.32178438782044044
3 3 1.571 0.867 524.7941526535844 0.8515223405554418
3 3 1.571 1.3 719.2696920682407 1.3842048401008469
3 3 3.141 0 215.702993865779 0 
3 3 3.141 0.433 304.9897762993253 0.24819430088726036
3 3 3.141 0.867 470.33600878933163 0.7107180875571446
3 3 3.141 1.3 634.9366740928376 1.1582883604764902
3 3 4.712 0 218.6144596697894 0 
3 3 4.712 0.433 270.9512619403673 0.16037167619602688
3 3 4.712 0.867 393.784295175024 0.4923701713304643
3 3 4.712 1.3 511.77373577074525 0.8149841868992563
3 3 6.282 0 216.7516098513743 0 
3 3 6.282 0.433 244.73311563463292 0.0949001495332882
3 3 6.282 0.867 311.72032837916197 0.2726628447628244
3 3 6.282 1.3 380.1339762566004 0.4517462062963442
3 3 -1.571 0 214.00494399853443 0 
3 3 -1.571 0.433 337.62535477767295 0.3537819087950254
3 3 -1.571 0.867 521.314737388227 0.8392733290383719
3 3 -1.571 1.3 700.0042725913277 1.3472421865612407
3 3 -3.141 0 219.01974547563051 0 
3 3 -3.141 0.433 320.4565569017606 0.30237952112569005
3 3 -3.141 0.867 481.04129154332185 0.7350788219385073
3 3 -3.141 1.3 633.9500106814784 1.1543322573962655
3 3 -4.712 0 216.33777886287967 0 
3 3 -4.712 0.433 279.43571275978894 0.17828658199043154
3 3 -4.712 0.867 386.5691091647091 0.4757136044762008
3 3 -4.712 1.3 495.10879848628286 0.7684736550293539
3 3 -6.282 0 216.01733451338205 0 
3 3 -6.282 0.433 238.6150700399797 0.06434289602031047
3 3 -6.282 0.867 294.8588518936731 0.22642857472181577
3 3 -6.282 1.3 352.26722006897245 0.3877983310008878
