force_anche distance_pointe_anche y z moyenne_brute moyenne(N) 
offset: 
-276.43543809320346  
y_centre:
13.5641715
2.5 3 0.0 0 -273.6841944639425 0 
2.5 3 0.0 0.433 -144.0348521378218 0.36738190803631415
2.5 3 0.0 0.867 25.46281319620347 0.8211251167604192
2.5 3 0.0 1.3 204.81948301644903 1.320428786186767
2.5 3 1.584 0 -273.3344523453477 0 
2.5 3 1.584 0.433 -144.90707113864585 0.36962906218109387
2.5 3 1.584 0.867 25.607776116214396 0.8252185084934145
2.5 3 1.584 1.3 200.85818048646453 1.3153145733055434
2.5 3 3.169 0 -275.789056062502 0 
2.5 3 3.169 0.433 -161.9296853541675 0.3066422074550503
2.5 3 3.169 0.867 -21.30619220557269 0.701056503900929
2.5 3 3.169 1.3 124.61500900296033 1.0967754636789904
2.5 3 4.753 0 -273.85845515305044 0 
2.5 3 4.753 0.433 -195.89220862453038 0.207820487570157
2.5 3 4.753 0.867 -93.41410565507985 0.49538715264477945
2.5 3 4.753 1.3 9.994811853389066 0.7813990026702035
2.5 3 6.337 0 -277.2231208227791 0 
2.5 3 6.337 0.433 -240.53315836054634 0.09760802081344291
2.5 3 6.337 0.867 -181.74748985259558 0.25234580867572315
2.5 3 6.337 1.3 -127.04916531876611 0.4116553929015174
2.5 3 -1.584 0 -274.0641499069188 0 
2.5 3 -1.584 0.433 -143.66374706259373 0.3642267958075489
2.5 3 -1.584 0.867 16.446424756614885 0.8055904424552007
2.5 3 -1.584 1.3 179.8400830103457 1.2634775786127084
2.5 3 -3.169 0 -274.8545793023468 0 
2.5 3 -3.169 0.433 -172.0700704977568 0.2934624967888144
2.5 3 -3.169 0.867 -31.82805871761234 0.6772415550839661
2.5 3 -3.169 1.3 105.56566057313745 1.0563519569231528
2.5 3 -4.753 0 -271.59886471144773 0 
2.5 3 -4.753 0.433 -205.955381939146 0.19766954988166768
2.5 3 -4.753 0.867 -105.67461165196684 0.4722999179136827
2.5 3 -4.753 1.3 -9.3649098178045 0.7328451439804974
2.5 3 -6.337 0 -271.9254127628406 0 
2.5 3 -6.337 0.433 -241.3016144291517 0.09432825385700608
2.5 3 -6.337 0.867 -182.45979186376533 0.24441507275846386
2.5 3 -6.337 1.3 -135.62273018585776 0.37712013750481
