force_anche distance_pointe_anche y z moyenne_brute moyenne(N) 
offset: 
33.28714865565965  
y_centre:
13.563981
3.5 3 0.0 0 32.95968504898222 0 
3.5 3 0.0 0.433 216.53798028504227 0.4916896238983069
3.5 3 0.0 0.867 453.9640491958366 1.0818320570685367
3.5 3 0.0 1.3 638.3172093874938 1.6503157313058503
3.5 3 1.584 0 38.252204962309584 0 
3.5 3 1.584 0.433 203.66008484145576 0.4693461062248724
3.5 3 1.584 0.867 408.2442701498458 1.0212911302422087
3.5 3 1.584 1.3 615.2406384472173 1.5987381532084426
3.5 3 3.169 0 36.00421155430764 0 
3.5 3 3.169 0.433 170.35889767143783 0.3726738381306377
3.5 3 3.169 0.867 347.3232215338603 0.8636500663915297
3.5 3 3.169 1.3 517.7343058565021 1.3429449675032632
3.5 3 4.753 0 34.57228308969388 0 
3.5 3 4.753 0.433 123.62865077669619 0.23920147299977196
3.5 3 4.753 0.867 237.47764519180882 0.556607784641587
3.5 3 4.753 1.3 353.6051515244003 0.8739694564147114
3.5 3 6.338 0 37.34885708181999 0 
3.5 3 6.338 0.433 74.45631275368515 0.1135503497686165
3.5 3 6.338 0.867 137.44010742515368 0.2942028447997826
3.5 3 6.338 1.3 197.46696371349202 0.46004416830322636
3.5 3 -1.584 0 35.62364574114194 0 
3.5 3 -1.584 0.433 191.3797418134096 0.4406334057767653
3.5 3 -1.584 0.867 388.0654316843168 0.9835182209727386
3.5 3 -1.584 1.3 590.3729361857982 1.529757764414087
3.5 3 -3.169 0 33.619800408948066 0 
3.5 3 -3.169 0.433 162.5308999908444 0.3456650330479311
3.5 3 -3.169 0.867 327.9912717062891 0.8080422661866298
3.5 3 -3.169 1.3 497.35160374767344 1.282037656848981
3.5 3 -4.753 0 36.68294320505381 0 
3.5 3 -4.753 0.433 118.06756797997991 0.2442609388722211
3.5 3 -4.753 0.867 243.9249855037085 0.5753809550812439
3.5 3 -4.753 1.3 357.62779625843115 0.8920393383570321
3.5 3 -6.338 0 31.944944608905256 0 
3.5 3 -6.338 0.433 71.54240546891693 0.11369774556147137
3.5 3 -6.338 0.867 139.51689199499535 0.28425404991292275
3.5 3 -6.338 1.3 200.80599383526086 0.45148847422426247
