force_anche distance_pointe_anche y z moyenne_brute moyenne(N) 
offset: 
29.00265511032438  
y_centre:
13.3664325
3.5 3 0.0 0 33.10647907956171 0 
3.5 3 0.0 0.433 231.4099551377911 0.5456920733535999
3.5 3 0.0 0.867 440.64760277108 1.1403633475419992
3.5 3 0.0 1.3 645.5223242896817 1.6965963257389025
3.5 3 1.595 0 33.62529374065372 0 
3.5 3 1.595 0.433 207.6058229316074 0.49456931655985337
3.5 3 1.595 0.867 406.0066530350657 1.0358243554176891
3.5 3 1.595 1.3 606.3411358989232 1.5860663263312984
3.5 3 3.19 0 27.22159489730518 0 
3.5 3 3.19 0.433 170.19745475630967 0.3776431820040273
3.5 3 3.19 0.867 338.89950254829535 0.8565674879794378
3.5 3 3.19 1.3 513.3701590014344 1.3309958011419454
3.5 3 4.786 0 28.73989074373604 0 
3.5 3 4.786 0.433 124.01074251533554 0.2571087984391153
3.5 3 4.786 0.867 238.04345835749402 0.5799156919311306
3.5 3 4.786 1.3 358.83999145481835 0.8927619988728579
3.5 3 6.381 0 28.582110049745143 0 
3.5 3 6.381 0.433 68.54335154271078 0.101105091281633
3.5 3 6.381 0.867 131.53416547135862 0.2880374893500857
3.5 3 6.381 1.3 191.90221869563874 0.4468720379920522
3.5 3 -1.595 0 25.303201391643967 0 
3.5 3 -1.595 0.433 204.7288430433054 0.4846828490368289
3.5 3 -1.595 0.867 400.2694784386733 1.031879201739222
3.5 3 -1.595 1.3 601.9244972075568 1.5780505219850232
3.5 3 -3.19 0 27.139805291909465 0 
3.5 3 -3.19 0.433 167.24692526017034 0.3828946835380237
3.5 3 -3.19 0.867 336.0017700735491 0.83603651742728
3.5 3 -3.19 1.3 501.13223670156015 1.2997807412620008
3.5 3 -4.786 0 26.595660267952475 0 
3.5 3 -4.786 0.433 113.99090548417604 0.23745883359739126
3.5 3 -4.786 0.867 234.43372905667323 0.5662373623542076
3.5 3 -4.786 1.3 348.63887447737073 0.8781933987070922
3.5 3 -6.381 0 26.16992706076229 0 
3.5 3 -6.381 0.433 66.58986175115214 0.10029736233678915
3.5 3 -6.381 0.867 130.82094790490464 0.27748900415172556
3.5 3 -6.381 1.3 188.82778405102687 0.4384098349588419
