force_anche distance_pointe_anche y z moyenne_brute moyenne(N) 
offset: 
25.39292580950343  
y_centre:
13.4243445
2.5 3 0.0 0 25.35843989379554 0 
2.5 3 0.0 0.433 190.16663106173894 0.45375668491087984
2.5 3 0.0 0.867 373.0558183538326 0.9413158575625636
2.5 3 0.0 1.3 544.0205084383672 1.4259658583941253
2.5 3 1.577 0 26.44734031189913 0 
2.5 3 1.577 0.433 178.31293679616667 0.42137256582817845
2.5 3 1.577 0.867 347.9052095095684 0.889261559357973
2.5 3 1.577 1.3 524.1041291543323 1.3645725627542615
2.5 3 3.154 0 26.087527085177097 0 
2.5 3 3.154 0.433 145.80462050233496 0.33080164129645684
2.5 3 3.154 0.867 292.4347666859953 0.7370834047213268
2.5 3 3.154 1.3 438.07061983092666 1.1396086810825823
2.5 3 4.731 0 24.50636310922573 0 
2.5 3 4.731 0.433 106.58833582567812 0.2295356780351923
2.5 3 4.731 0.867 212.37434003723197 0.5085853930678303
2.5 3 4.731 1.3 320.754722739341 0.8048113504072532
2.5 3 6.308 0 26.632892849513187 0 
2.5 3 6.308 0.433 63.47117526779983 0.10943253244709064
2.5 3 6.308 0.867 128.94680623798348 0.2708494553798738
2.5 3 6.308 1.3 178.84853663747063 0.4204915601177437
2.5 3 -1.577 0 26.88375499740588 0 
2.5 3 -1.577 0.433 175.777459028901 0.4032226690268804
2.5 3 -1.577 0.867 343.02255317850296 0.8612302486036899
2.5 3 -1.577 1.3 508.385876033815 1.3251201837079196
2.5 3 -3.154 0 23.854487746818396 0 
2.5 3 -3.154 0.433 147.31925412762877 0.32990210582920637
2.5 3 -3.154 0.867 288.694418164617 0.7214645042487629
2.5 3 -3.154 1.3 428.987395855586 1.1108589211208435
2.5 3 -4.731 0 27.585070345164265 0 
2.5 3 -4.731 0.433 112.12500381481371 0.23290640925236267
2.5 3 -4.731 0.867 212.69234290597186 0.5117868296886365
2.5 3 -4.731 1.3 312.82937101351894 0.793146868491564
2.5 3 -6.308 0 26.345713675344022 0 
2.5 3 -6.308 0.433 68.93002105777155 0.12065482698421585
2.5 3 -6.308 0.867 123.9439069795832 0.27614559678256273
2.5 3 -6.308 1.3 173.3289590136419 0.41384190420580996
