force_anche distance_pointe_anche y z moyenne_brute moyenne(N) 
offset: 
27.694326609088364  
y_centre:
13.773912
3.5 3 0.0 0 27.477645191808755 0 
3.5 3 0.0 0.433 177.29880672627948 0.41151220841703096
3.5 3 0.0 0.867 390.36774803918604 0.9916595223083613
3.5 3 0.0 1.3 598.9727469710385 1.5554063168941625
3.5 3 1.588 0 29.05758842738118 0 
3.5 3 1.588 0.433 163.09854426709796 0.3680060239363461
3.5 3 1.588 0.867 361.50059511093525 0.9272079745321786
3.5 3 1.588 1.3 565.945005645923 1.477332871073173
3.5 3 3.176 0 27.287209692678594 0 
3.5 3 3.176 0.433 135.86870937223458 0.2946500857483881
3.5 3 3.176 0.867 306.3475447859125 0.7653320189873607
3.5 3 3.176 1.3 480.5832087160866 1.2410195133516846
3.5 3 4.765 0 27.836237678151758 0 
3.5 3 4.765 0.433 101.1865596484265 0.19905085902613404
3.5 3 4.765 0.867 226.87520981475274 0.5371953375917775
3.5 3 4.765 1.3 347.6491592150643 0.8831467396086837
3.5 3 6.353 0 27.557908871730625 0 
3.5 3 6.353 0.433 58.39411603137273 0.08074594211085925
3.5 3 6.353 0.867 127.48466444898831 0.2790202358740681
3.5 3 6.353 1.3 193.36344492934953 0.44603567215031004
3.5 3 -1.588 0 28.09533982360297 0 
3.5 3 -1.588 0.433 153.7141026032289 0.3454780509564245
3.5 3 -1.588 0.867 349.7936948759424 0.8890922647616102
3.5 3 -1.588 1.3 543.353679006317 1.4119186182042291
3.5 3 -3.176 0 27.298806726279462 0 
3.5 3 -3.176 0.433 122.67738883632924 0.2602108481824533
3.5 3 -3.176 0.867 282.115848261971 0.7098926711171542
3.5 3 -3.176 1.3 445.07705923642595 1.1481820626566899
3.5 3 -4.765 0 29.195837275307426 0 
3.5 3 -4.765 0.433 91.32999664296402 0.17670397230600515
3.5 3 -4.765 0.867 208.2805871761219 0.5073868547065035
3.5 3 -4.765 1.3 328.7520981475259 0.8201278789390468
3.5 3 -6.353 0 24.649800103762875 0 
3.5 3 -6.353 0.433 54.84725486007235 0.07676035987206653
3.5 3 -6.353 0.867 122.68288216803494 0.26563754014452867
3.5 3 -6.353 1.3 182.65511032441168 0.41271243130170543
