force_anche distance_pointe_anche y z moyenne_brute moyenne(N) 
offset: 
32.12347788933983  
y_centre:
13.7028555
3 3 0.0 0 29.871822260200787 0 
3 3 0.0 0.433 183.0784020508439 0.4268565315840482
3 3 0.0 0.867 383.4238715781128 0.9635759913303268
3 3 0.0 1.3 581.6071047090056 1.5134776885278554
3 3 1.604 0 35.5131687368389 0 
3 3 1.604 0.433 168.60194708090452 0.3786244168536031
3 3 1.604 0.867 371.7538987395862 0.9250922132084568
3 3 1.604 1.3 576.8880275887318 1.4871553267090154
3 3 3.209 0 32.095095675527226 0 
3 3 3.209 0.433 152.5623340556049 0.32930325777937935
3 3 3.209 0.867 330.41016876735665 0.8258165142815661
3 3 3.209 1.3 513.768730735191 1.3345147704136426
3 3 4.813 0 34.26038392284922 0 
3 3 4.813 0.433 116.18915372173225 0.22988184758298308
3 3 4.813 0.867 248.59614856410468 0.5991638979546163
3 3 4.813 1.3 377.687612537004 0.9460030437753454
3 3 6.418 0 30.853602710043642 0 
3 3 6.418 0.433 77.57164220099502 0.1162447448620016
3 3 6.418 0.867 154.40321054719715 0.3309389299492305
3 3 6.418 1.3 224.968718527787 0.5198455893802605
3 3 -1.604 0 29.710379345072784 0 
3 3 -1.604 0.433 177.44376964629052 0.3962740102208694
3 3 -1.604 0.867 362.9056672872094 0.905576167972813
3 3 -1.604 1.3 546.7381817072054 1.4132822398535543
3 3 -3.209 0 35.63097018341622 0 
3 3 -3.209 0.433 162.67281105990799 0.3554647476185894
3 3 -3.209 0.867 317.26340525528707 0.7899833336460642
3 3 -3.209 1.3 479.49644459364674 1.2244050595810956
3 3 -4.813 0 32.549516281624776 0 
3 3 -4.813 0.433 128.00622577593333 0.26755031640494736
3 3 -4.813 0.867 236.14795373393966 0.5575637516409596
3 3 -4.813 1.3 343.5123752555916 0.8502606325686013
3 3 -6.418 0 32.87453840754414 0 
3 3 -6.418 0.433 85.60411389507753 0.1550999603818641
3 3 -6.418 0.867 148.26044495986832 0.3180228471867857
3 3 -6.418 1.3 199.1000091555524 0.4587496121111252
