force_anche distance_pointe_anche y z moyenne_brute moyenne(N) 
offset: 
23.50138859218112  
y_centre:
13.368337499999999
2.5 3 0.0 0 27.20450453199859 0 
2.5 3 0.0 0.433 164.08917508468886 0.37943635710681484
2.5 3 0.0 0.867 344.08276619769896 0.8855926675083996
2.5 3 0.0 1.3 534.2210150456245 1.397926967284782
2.5 3 1.587 0 30.09369182409127 0 
2.5 3 1.587 0.433 149.2837305825986 0.33647427366718197
2.5 3 1.587 0.867 319.6191290017391 0.8086798582734358
2.5 3 1.587 1.3 495.8293404950107 1.3058660818527195
2.5 3 3.174 0 28.521988586077388 0 
2.5 3 3.174 0.433 124.10321359904793 0.27116614576909254
2.5 3 3.174 0.867 268.77101962340174 0.6763083291497783
2.5 3 3.174 1.3 414.76912747581423 1.0746829399842448
2.5 3 4.761 0 29.264503921628396 0 
2.5 3 4.761 0.433 89.00875881221972 0.18461533620477547
2.5 3 4.761 0.867 191.644947660756 0.4699112638077622
2.5 3 4.761 1.3 300.1101718192081 0.7635674807814703
2.5 3 6.348 0 28.514969328897926 0 
2.5 3 6.348 0.433 51.82256538590632 0.08694161898080034
2.5 3 6.348 0.867 107.66045106356977 0.22370133142316465
2.5 3 6.348 1.3 159.917600024415 0.3664427862704124
2.5 3 -1.587 0 25.261391033661848 0 
2.5 3 -1.587 0.433 147.71782586138517 0.3495739694744395
2.5 3 -1.587 0.867 324.05346842860166 0.8235179821747068
2.5 3 -1.587 1.3 501.5598010193183 1.319407122776869
2.5 3 -3.174 0 26.28620258186586 0 
2.5 3 -3.174 0.433 120.20996734519497 0.26841110783521893
2.5 3 -3.174 0.867 265.76097903378434 0.6644711835910321
2.5 3 -3.174 1.3 409.5727408673354 1.0644292463715936
2.5 3 -4.761 0 28.227179784539302 0 
2.5 3 -4.761 0.433 88.73775444807275 0.17445260685285796
2.5 3 -4.761 0.867 190.07324442274245 0.44387527095789664
2.5 3 -4.761 1.3 287.3482467116304 0.7324686530124631
2.5 3 -6.348 0 25.384380626850113 0 
2.5 3 -6.348 0.433 56.06097598193274 0.08523772361539947
2.5 3 -6.348 0.867 115.67613757744083 0.23146277274405913
2.5 3 -6.348 1.3 162.99996948149064 0.387501012630154
