force_anche distance_pointe_anche y z moyenne_brute moyenne(N) 
offset: 
28.514664143803113  
y_centre:
13.6159875
3.5 3 0.0 0 31.09317300943019 0 
3.5 3 0.0 0.433 192.03833124790165 0.4525387745310619
3.5 3 0.0 0.867 427.1431623279511 1.0999516324495926
3.5 3 0.0 1.3 662.6374095889148 1.7556565565432924
3.5 3 1.598 0 35.33402508621473 0 
3.5 3 1.598 0.433 184.57594531083078 0.4156249721685159
3.5 3 1.598 0.867 409.0612506485181 1.0403565654825553
3.5 3 1.598 1.3 641.1642811365082 1.6696026813663125
3.5 3 3.197 0 36.54316843165371 0 
3.5 3 3.197 0.433 152.14362010559407 0.3364262647517947
3.5 3 3.197 0.867 335.5211035493022 0.8433052356692037
3.5 3 3.197 1.3 517.674184392834 1.3464765707000623
3.5 3 4.795 0 34.52314828943751 0 
3.5 3 4.795 0.433 114.02386547441009 0.2343365695738909
3.5 3 4.795 0.867 248.25922421948965 0.6042831644058799
3.5 3 4.795 1.3 373.2551042207106 0.9442123954575777
3.5 3 6.393 0 37.70836512344728 0 
3.5 3 6.393 0.433 69.93346964934236 0.11421152518227931
3.5 3 6.393 0.867 137.7794732505266 0.3165615231833401
3.5 3 6.393 1.3 209.1720328379156 0.4932444389475069
3.5 3 -1.598 0 34.97482222968227 0 
3.5 3 -1.598 0.433 172.6602984710226 0.40109932734809783
3.5 3 -1.598 0.867 395.581530198065 1.005679810124706
3.5 3 -1.598 1.3 610.9671315652944 1.5995955755920184
3.5 3 -3.197 0 33.6860255745109 0 
3.5 3 -3.197 0.433 134.22620319223628 0.28946006931655316
3.5 3 -3.197 0.867 315.4988250373844 0.7860356531825768
3.5 3 -3.197 1.3 503.78032776879246 1.2904922795271314
3.5 3 -4.795 0 32.56172368541519 0 
3.5 3 -4.795 0.433 91.62266914883875 0.16294815465512524
3.5 3 -4.795 0.867 213.2944730979334 0.5055380903332676
3.5 3 -4.795 1.3 337.58018738364774 0.8535361882166714
3.5 3 -6.393 0 32.672200689718295 0 
3.5 3 -6.393 0.433 51.7093417157504 0.07010143908172525
3.5 3 -6.393 0.867 123.54777672658463 0.25386272194961657
3.5 3 -6.393 1.3 187.56126590777276 0.4358308297147206
