force_anche distance_pointe_anche y z moyenne_brute moyenne(N) 
offset: 
-273.48063600573795  
y_centre:
13.409295
2.5 3 0.0 0 -272.9319132053596 0 
2.5 3 0.0 0.433 -126.74520096438522 0.40199296698363435
2.5 3 0.0 0.867 39.218726157414366 0.8592357729609483
2.5 3 0.0 1.3 208.96023438215238 1.325183353333427
2.5 3 1.596 0 -276.069215979492 0 
2.5 3 1.596 0.433 -141.6272469252605 0.3588439014524944
2.5 3 1.596 0.867 19.11984618671221 0.8080801679619375
2.5 3 1.596 1.3 185.91265602587967 1.2613668708590289
2.5 3 3.192 0 -271.32267220068974 0 
2.5 3 3.192 0.433 -164.95132297738573 0.29559173429931274
2.5 3 3.192 0.867 -36.33228553117465 0.6629753268589734
2.5 3 3.192 1.3 103.56089968565936 1.0320417582422
2.5 3 4.788 0 -275.0358592486345 0 
2.5 3 4.788 0.433 -207.9918820764786 0.17672334432449577
2.5 3 4.788 0.867 -115.43717764824376 0.4393556948181341
2.5 3 4.788 1.3 -20.22736289559617 0.6894518225640565
2.5 3 6.384 0 -275.5040131839961 0 
2.5 3 6.384 0.433 -245.49760429700657 0.08128077827350323
2.5 3 6.384 0.867 -193.89873958555822 0.21419977748491303
2.5 3 6.384 1.3 -149.48576311532958 0.33327704835474403
2.5 3 -1.596 0 -272.849208044679 0 
2.5 3 -1.596 0.433 -139.65575121311096 0.36495787894011045
2.5 3 -1.596 0.867 14.818872646259967 0.7971594031039096
2.5 3 -1.596 1.3 179.78942228461563 1.2468252230668155
2.5 3 -3.192 0 -276.7506942960907 0 
2.5 3 -3.192 0.433 -170.1675466170232 0.2846979218148345
2.5 3 -3.192 0.867 -37.759025849177505 0.6586848458943897
2.5 3 -3.192 1.3 98.29645680104979 1.0224155495762737
2.5 3 -4.788 0 -274.2954802087465 0 
2.5 3 -4.788 0.433 -210.14374217963177 0.1771293144511026
2.5 3 -4.788 0.867 -118.66817224646766 0.4211257831578565
2.5 3 -4.788 1.3 -32.27149266029854 0.6590933428060157
2.5 3 -6.384 0 -274.64522232734146 0 
2.5 3 -6.384 0.433 -249.63164159062552 0.06642244009207096
2.5 3 -6.384 0.867 -207.9656361583295 0.1841967321530699
2.5 3 -6.384 1.3 -165.13595995971536 0.286695766504272
