force_anche distance_pointe_anche y z moyenne_brute moyenne(N) 
offset: 
25.627613147373832  
y_centre:
13.3870065
2.5 3 0.0 0 26.49311807611308 0 
2.5 3 0.0 0.433 104.58510086367379 0.22563263744039871
2.5 3 0.0 0.867 264.8719748527487 0.6492860478802968
2.5 3 0.0 1.3 430.4232917264318 1.1185959368532072
2.5 3 1.581 0 27.983336893826046 0 
2.5 3 1.581 0.433 100.78463087862775 0.20364876550152944
2.5 3 1.581 0.867 247.57896664326938 0.6105226388828402
2.5 3 1.581 1.3 402.00323496200446 1.0252615517708807
2.5 3 3.163 0 25.1832636494033 0 
2.5 3 3.163 0.433 81.30863368633091 0.15175112796820414
2.5 3 3.163 0.867 197.5814081240269 0.4791062344968783
2.5 3 3.163 1.3 320.12787255470374 0.8060284185253971
2.5 3 4.744 0 28.496047853022805 0 
2.5 3 4.744 0.433 59.4952238532668 0.10189260594631437
2.5 3 4.744 0.867 144.8872341074864 0.31908493915701386
2.5 3 4.744 1.3 228.06115909298958 0.5549594785466336
2.5 3 6.325 0 26.97378460036008 0 
2.5 3 6.325 0.433 40.13641773735762 0.04010513184327086
2.5 3 6.325 0.867 85.45487838373981 0.15974756029599332
2.5 3 6.325 1.3 127.18314157536587 0.27933439947826727
2.5 3 -1.581 0 26.043275246436927 0 
2.5 3 -1.581 0.433 92.88888210699785 0.18272782779456093
2.5 3 -1.581 0.867 247.1623889889224 0.6050765749022751
2.5 3 -1.581 1.3 402.3371074556722 1.0304540949877354
2.5 3 -3.163 0 25.966063417462664 0 
2.5 3 -3.163 0.433 73.66863002410989 0.13977079792496896
2.5 3 -3.163 0.867 203.98571733756475 0.48154458204153283
2.5 3 -3.163 1.3 334.9192785424356 0.840933426796752
2.5 3 -4.744 0 24.33301797540202 0 
2.5 3 -4.744 0.433 50.512405774101744 0.06682419891030852
2.5 3 -4.744 0.867 138.5659352397231 0.32044603402131844
2.5 3 -4.744 1.3 231.8472853785819 0.5579427693940147
2.5 3 -6.325 0 27.214880825220416 0 
2.5 3 -6.325 0.433 34.64186529129912 0.01836298900468319
2.5 3 -6.325 0.867 82.01452681051065 0.15350303224899206
2.5 3 -6.325 1.3 127.22525711844247 0.2888679593601135
