force_anche distance_pointe_anche y z moyenne_brute moyenne(N) 
offset: 
35.48936429944757  
y_centre:
13.49883
3 3 0.0 0 31.894589068269838 0 
3 3 0.0 0.433 164.05133213293877 0.3541146021560399
3 3 0.0 0.867 359.8287911618399 0.892890022647221
3 3 0.0 1.3 564.7795037690358 1.4455341238535235
3 3 1.579 0 34.45844904934842 0 
3 3 1.579 0.433 141.5295876949373 0.28983150671454694
3 3 1.579 0.867 332.62184514908205 0.8128819017623056
3 3 1.579 1.3 525.1460310678425 1.3522814381535198
3 3 3.157 0 34.26374095889153 0 
3 3 3.157 0.433 124.2295602282784 0.23414537617401682
3 3 3.157 0.867 290.7397686696982 0.6920678873218099
3 3 3.157 1.3 456.5224158452098 1.162140865370873
3 3 4.736 0 33.7214270455031 0 
3 3 4.736 0.433 93.56730857264928 0.16191301505844785
3 3 4.736 0.867 213.46324045533586 0.5056021022204504
3 3 4.736 1.3 337.7077547532573 0.8354418806858193
3 3 6.314 0 34.87868892483283 0 
3 3 6.314 0.433 60.93142490920729 0.06307950351012417
3 3 6.314 0.867 129.47935422833962 0.2646125076879334
3 3 6.314 1.3 198.9294106875817 0.440762271812803
3 3 -1.579 0 34.680013428144136 0 
3 3 -1.579 0.433 142.9847102267527 0.30102853340146846
3 3 -1.579 0.867 334.13281655323885 0.8175193945363546
3 3 -1.579 1.3 519.9496444593645 1.333920133672185
3 3 -3.157 0 33.60423596911521 0 
3 3 -3.157 0.433 125.73381756035045 0.2526683948966577
3 3 -3.157 0.867 281.666920987579 0.6794567032851556
3 3 -3.157 1.3 443.5453352458256 1.1116666500656878
3 3 -4.736 0 32.99386577959531 0 
3 3 -4.736 0.433 87.40592669454041 0.13837432807037928
3 3 -4.736 0.867 199.66093935972117 0.446434061921854
3 3 -4.736 1.3 309.6478164006468 0.7592441516116212
3 3 -6.314 0 35.025482955412414 0 
3 3 -6.314 0.433 57.58140812402696 0.05610894590060395
3 3 -6.314 0.867 116.85354167302458 0.22417636700699387
3 3 -6.314 1.3 176.92373424481949 0.3797025117956265
