force_anche distance_pointe_anche y z moyenne_brute moyenne(N) 
offset: 
213.28897976622775  
y_centre:
13.3142355
3 3 0.0 0 215.40696432386179 0 
3 3 0.0 0.433 333.0698568681902 0.32084947736290315
3 3 0.0 0.867 526.1775566881313 0.8663933126619747
3 3 0.0 1.3 723.8810388500625 1.396485857561501
3 3 1.597 0 216.79403057954582 0 
3 3 1.597 0.433 324.0079958494822 0.3015364171905611
3 3 1.597 0.867 517.611011078219 0.8310402211803428
3 3 1.597 1.3 717.8691976683862 1.380396975075152
3 3 3.194 0 218.51649525437142 0 
3 3 3.194 0.433 300.2951139866325 0.24608948896529315
3 3 3.194 0.867 472.91756950590565 0.6991260401453707
3 3 3.194 1.3 637.8841517380293 1.162040636231734
3 3 4.791 0 218.23847163304526 0 
3 3 4.791 0.433 275.77257606738493 0.18310347650092368
3 3 4.791 0.867 395.15488143559094 0.5012939337607267
3 3 4.791 1.3 511.27597888119146 0.8082848375485892
3 3 6.388 0 218.4618671224093 0 
3 3 6.388 0.433 247.2154911954105 0.08811994306196776
3 3 6.388 0.867 307.52220221564323 0.25837050642595283
3 3 6.388 1.3 368.0825220496239 0.4249387017535928
3 3 -1.597 0 214.8103274636061 0 
3 3 -1.597 0.433 322.7936643574322 0.30075732514261405
3 3 -1.597 0.867 508.5921811578721 0.8154617492681047
3 3 -1.597 1.3 694.8155156102173 1.31665292710467
3 3 -3.194 0 213.9167455061487 0 
3 3 -3.194 0.433 307.0461134678174 0.25278799605428764
3 3 -3.194 0.867 456.4464247566145 0.6759082548548871
3 3 -3.194 1.3 603.1034272286154 1.0735500980334522
3 3 -4.791 0 215.57420575579036 0 
3 3 -4.791 0.433 281.73741874446864 0.18349933948744773
3 3 -4.791 0.867 390.80324716940856 0.4839862986328843
3 3 -4.791 1.3 498.2546464430687 0.7790381431995104
3 3 -6.388 0 215.4783776360358 0 
3 3 -6.388 0.433 249.21018097476167 0.10399236429824353
3 3 -6.388 0.867 310.2017273476358 0.26074652660677106
3 3 -6.388 1.3 361.38950773644297 0.404430472266617
