force_anche distance_pointe_anche y z moyenne_brute moyenne(N) 
offset: 
26.920682393871854  
y_centre:
13.476351
2.5 3 0.0 0 29.090548417615267 0 
2.5 3 0.0 0.433 183.7424848170416 0.4313584202286704
2.5 3 0.0 0.867 363.3634449293496 0.9213407797148853
2.5 3 0.0 1.3 546.0032959990232 1.4314068688046482
2.5 3 1.586 0 27.785882137516364 0 
2.5 3 1.586 0.433 153.354289376507 0.34753569622467634
2.5 3 1.586 0.867 324.6354564043089 0.8136306723900089
2.5 3 1.586 1.3 495.2220221564381 1.2917421958505397
2.5 3 3.171 0 26.693624683370395 0 
2.5 3 3.171 0.433 125.14206366161099 0.26446090058671107
2.5 3 3.171 0.867 265.7152012695703 0.6558978020169247
2.5 3 3.171 1.3 412.45338297677534 1.0559552516749553
2.5 3 4.757 0 30.24140140995508 0 
2.5 3 4.757 0.433 90.21271401104778 0.17462358597256944
2.5 3 4.757 0.867 189.24161503952158 0.4599085641738007
2.5 3 4.757 1.3 296.1217078157902 0.7382861543910222
2.5 3 6.343 0 30.640583513901134 0 
2.5 3 6.343 0.433 57.47337260048192 0.08230075716005861
2.5 3 6.343 0.867 114.76577043977176 0.22541617619032048
2.5 3 6.343 1.3 168.63185522019126 0.3976805872155398
2.5 3 -1.586 0 24.830469679860805 0 
2.5 3 -1.586 0.433 168.0727561265908 0.38792130120520796
2.5 3 -1.586 0.867 335.39719840082984 0.8493998411383306
2.5 3 -1.586 1.3 508.6474196600237 1.3229159849084835
2.5 3 -3.171 0 26.483962523270247 0 
2.5 3 -3.171 0.433 138.37611011078252 0.30167286358166195
2.5 3 -3.171 0.867 276.812646870327 0.6924367979347827
2.5 3 -3.171 1.3 419.39512314218547 1.0855043179648045
2.5 3 -4.757 0 27.47795037690352 0 
2.5 3 -4.757 0.433 102.55073702200373 0.20562471138745622
2.5 3 -4.757 0.867 199.37101351969932 0.4710449480202329
2.5 3 -4.757 1.3 298.7798699911495 0.7439621558084396
2.5 3 -6.343 0 26.493118076113085 0 
2.5 3 -6.343 0.433 65.83544419690544 0.09529517025813498
2.5 3 -6.343 0.867 120.2661214026306 0.26038772313387865
2.5 3 -6.343 1.3 171.1337626270331 0.39001516372541933
