force_anche distance_pointe_anche y z moyenne_brute moyenne(N) 
offset: 
-273.21970274971795  
y_centre:
13.5081645
2.5 3 0.0 0 -279.4985808893097 0 
2.5 3 0.0 0.433 -102.38349559007536 0.4663282826488818
2.5 3 0.0 0.867 89.93957335123763 0.993002929677524
2.5 3 0.0 1.3 285.297097689749 1.5339025341091603
2.5 3 1.583 0 -274.8274178289134 0 
2.5 3 1.583 0.433 -121.50425733207209 0.42125970276393504
2.5 3 1.583 0.867 63.86883144627207 0.9289211347759863
2.5 3 1.583 1.3 252.39356669820293 1.4483388552261347
2.5 3 3.166 0 -274.9418622394483 0 
2.5 3 3.166 0.433 -150.49836725974313 0.33814026725727764
2.5 3 3.166 0.867 -2.913907284768208 0.7454504321854376
2.5 3 3.166 1.3 154.6488845484788 1.1711488539684851
2.5 3 4.748 0 -275.6984160893587 0 
2.5 3 4.748 0.433 -191.18808557390045 0.23047479980109736
2.5 3 4.748 0.867 -73.0533768730737 0.5412264019609376
2.5 3 4.748 1.3 40.3613391521957 0.866441321577362
2.5 3 6.331 0 -271.32358775597385 0 
2.5 3 6.331 0.433 -236.44764549699437 0.09864400267179485
2.5 3 6.331 0.867 -166.52363658558917 0.2864043439652547
2.5 3 6.331 1.3 -103.34055604724257 0.46283963479742835
2.5 3 -1.583 0 -274.74654377880177 0 
2.5 3 -1.583 0.433 -125.2464369640189 0.4103734706345188
2.5 3 -1.583 0.867 58.62544633320069 0.8967425275416074
2.5 3 -1.583 1.3 239.40214239936554 1.402494552339934
2.5 3 -3.166 0 -273.3558153019806 0 
2.5 3 -3.166 0.433 -156.15009002960335 0.3134561043933088
2.5 3 -3.166 0.867 -2.781762138737145 0.7508122699986572
2.5 3 -3.166 1.3 151.65501876888362 1.1607789282448973
2.5 3 -4.748 0 -276.8028809472945 0 
2.5 3 -4.748 0.433 -201.4371166112242 0.1963413032226292
2.5 3 -4.748 0.867 -88.9660328989532 0.5060409205523226
2.5 3 -4.748 1.3 22.39997558519235 0.8204091943379828
2.5 3 -6.331 0 -276.8919949949647 0 
2.5 3 -6.331 0.433 -247.33054597613503 0.06823835626004034
2.5 3 -6.331 0.867 -189.2358165227209 0.2318089422918524
2.5 3 -6.331 1.3 -133.16782128360873 0.3837495791365808
