force_anche distance_pointe_anche y z moyenne_brute moyenne(N) 
offset: 
-272.9544969023714  
y_centre:
13.6765665
2.5 3 0.0 0 -276.0191656239511 0 
2.5 3 0.0 0.433 -118.92513809625555 0.42665101973572545
2.5 3 0.0 0.867 54.914395580919575 0.8911313802730444
2.5 3 0.0 1.3 227.59788811914413 1.3751538961578846
2.5 3 1.585 0 -273.10708944975164 0 
2.5 3 1.585 0.433 -137.69249549852006 0.38290310615475776
2.5 3 1.585 0.867 31.445661793877967 0.8365873565617213
2.5 3 1.585 1.3 198.15393536179644 1.2922686093964473
2.5 3 3.169 0 -272.577593310343 0 
2.5 3 3.169 0.433 -162.39753410443447 0.2933782706214691
2.5 3 3.169 0.867 -27.297585985900472 0.6753826835706497
2.5 3 3.169 1.3 108.89553514206344 1.0506262620670008
2.5 3 4.754 0 -274.04278695028546 0 
2.5 3 4.754 0.433 -208.49482711264338 0.20009189445452663
2.5 3 4.754 0.867 -102.39875484481334 0.4695566716432376
2.5 3 4.754 1.3 -2.0227668080690964 0.734392378674636
2.5 3 6.338 0 -276.36585589159836 0 
2.5 3 6.338 0.433 -243.66161076693092 0.08813678829543312
2.5 3 6.338 0.867 -186.03289895321493 0.22822174982460278
2.5 3 6.338 1.3 -138.42616046632298 0.3746093554562388
2.5 3 -1.585 0 -276.7375713370162 0 
2.5 3 -1.585 0.433 -130.78249458296477 0.3903891279084331
2.5 3 -1.585 0.867 30.35096285897394 0.8398561741164031
2.5 3 -1.585 1.3 196.54530472731696 1.297636343041381
2.5 3 -3.169 0 -275.4847865230262 0 
2.5 3 -3.169 0.433 -162.03680532242794 0.30542345481356054
2.5 3 -3.169 0.867 -24.902493362224185 0.6853525349993461
2.5 3 -3.169 1.3 113.89690847499006 1.0601219201735415
2.5 3 -4.754 0 -276.09241004669303 0 
2.5 3 -4.754 0.433 -203.3878597369297 0.1844334076833094
2.5 3 -4.754 0.867 -108.74324777977863 0.4485927785909226
2.5 3 -4.754 1.3 -15.366985076448884 0.7151029018291516
2.5 3 -6.338 0 -277.39280373546575 0 
2.5 3 -6.338 0.433 -243.74126407666304 0.07264759612058073
2.5 3 -6.338 0.867 -193.98052919095392 0.2122406768324531
2.5 3 -6.338 1.3 -140.60762352366746 0.36102872823343796
