force_anche distance_pointe_anche y z moyenne_brute moyenne(N) 
offset: 
34.59059419537945  
y_centre:
13.5188325
3 3 0.0 0 38.08709982604439 0 
3 3 0.0 0.433 243.68663594470104 0.5716977447832234
3 3 0.0 0.867 454.1282387768174 1.1578369082195141
3 3 0.0 1.3 655.8491775261692 1.708516012941645
3 3 1.595 0 38.23450422681348 0 
3 3 1.595 0.433 220.77791680654312 0.5086451936466465
3 3 1.595 0.867 416.2053285317544 1.0497359914781594
3 3 1.595 1.3 612.6944792016365 1.5915545033955372
3 3 3.19 0 38.25312051759385 0 
3 3 3.19 0.433 187.05252235480808 0.4161075881074059
3 3 3.19 0.867 347.0830408642838 0.8704378532179099
3 3 3.19 1.3 514.1468550675984 1.3143434455960519
3 3 4.786 0 40.59755241553988 0 
3 3 4.786 0.433 141.066927091281 0.30727053466344917
3 3 4.786 0.867 263.4662923062843 0.6328240434726027
3 3 4.786 1.3 392.3477889339889 0.9600620756286687
3 3 6.381 0 40.11535996581912 0 
3 3 6.381 0.433 97.49595629749436 0.1697738432568107
3 3 6.381 0.867 168.83846552934364 0.3608088979366662
3 3 6.381 1.3 232.03985717337562 0.553029857052747
3 3 -1.595 0 35.832087160863004 0 
3 3 -1.595 0.433 224.64217047639357 0.5154658286782915
3 3 -1.595 0.867 424.85457930234645 1.0620557529757944
3 3 -1.595 1.3 618.4493545335253 1.605980761338488
3 3 -3.19 0 36.798303170873055 0 
3 3 -3.19 0.433 188.63093966490663 0.41964171808922573
3 3 -3.19 0.867 353.41105380413234 0.8694978891903332
3 3 -3.19 1.3 523.5166478469192 1.3347986125975988
3 3 -4.786 0 38.72920926541935 0 
3 3 -4.786 0.433 135.4469435712761 0.28157734231468046
3 3 -4.786 0.867 258.7847529526664 0.6226486801955847
3 3 -4.786 1.3 380.8172856837681 0.9575925644020958
3 3 -6.381 0 35.74022644734027 0 
3 3 -6.381 0.433 90.30915250099183 0.15077578895034213
3 3 -6.381 0.867 157.01651051362657 0.33077131987621256
3 3 -6.381 1.3 219.47782830286505 0.49748859552005054
