force_anche distance_pointe_anche y z moyenne_brute moyenne(N) 
offset: 
26.305124057740965  
y_centre:
13.5588375
2.5 3 0.0 0 26.625263222144163 0 
2.5 3 0.0 0.433 153.42081972716463 0.34445554528484906
2.5 3 0.0 0.867 336.43421735282385 0.8552552442921939
2.5 3 0.0 1.3 523.6918240913118 1.3630396465085708
2.5 3 1.594 0 26.3164159062471 0 
2.5 3 1.594 0.433 147.76451918088355 0.32483590186337014
2.5 3 1.594 0.867 317.7034821619308 0.8026779015883896
2.5 3 1.594 1.3 497.58537553025957 1.2997352591316358
2.5 3 3.189 0 25.515915402691682 0 
2.5 3 3.189 0.433 120.91097750785856 0.26341986515832
2.5 3 3.189 0.867 273.1272316660057 0.6834347051688885
2.5 3 3.189 1.3 426.62129581591165 1.1148318694345345
2.5 3 4.783 0 27.567064424573456 0 
2.5 3 4.783 0.433 88.59492782372517 0.17893091217062235
2.5 3 4.783 0.867 205.02090517899077 0.48509639951849515
2.5 3 4.783 1.3 318.7353129673146 0.798904569291308
2.5 3 6.378 0 28.09961241492958 0 
2.5 3 6.378 0.433 50.488906521805205 0.07094033170848703
2.5 3 6.378 0.867 120.98513748588509 0.2536631059330078
2.5 3 6.378 1.3 183.96923734244797 0.42078129813341203
2.5 3 -1.594 0 26.51295510727253 0 
2.5 3 -1.594 0.433 137.55027924436212 0.2937143330291786
2.5 3 -1.594 0.867 300.77852717673244 0.7564385779773408
2.5 3 -1.594 1.3 468.9010284737693 1.2188410789662452
2.5 3 -3.189 0 27.74224066896566 0 
2.5 3 -3.189 0.433 110.03051850947583 0.23676817902515707
2.5 3 -3.189 0.867 255.28305917539032 0.6309904398094905
2.5 3 -3.189 1.3 395.57054353465384 1.0150070158965556
2.5 3 -4.783 0 25.55986205633707 0 
2.5 3 -4.783 0.433 76.49555955687137 0.15003628320104817
2.5 3 -4.783 0.867 182.0194097720265 0.4315403487501362
2.5 3 -4.783 1.3 283.68877224036373 0.700566307606978
2.5 3 -6.378 0 29.75096896267578 0 
2.5 3 -6.378 0.433 49.76012451551842 0.056744853464063105
2.5 3 -6.378 0.867 104.39100314340624 0.21456868809788346
2.5 3 -6.378 1.3 155.80278939176628 0.3474135682820261
