force_anche distance_pointe_anche y z moyenne_brute moyenne(N) 
offset: 
33.0326242866298  
y_centre:
13.3782435
3.5 3 0.0 0 29.052400280770282 0 
3.5 3 0.0 0.433 244.46607867671793 0.5808379684635654
3.5 3 0.0 0.867 478.42310861537635 1.22985786165505
3.5 3 0.0 1.3 697.6616718039483 1.8253553945451142
3.5 3 1.59 0 28.798486281929947 0 
3.5 3 1.59 0.433 228.29889828180777 0.5279894175009056
3.5 3 1.59 0.867 450.8349864192624 1.1484743274573779
3.5 3 1.59 1.3 664.8912015137172 1.7350110384035426
3.5 3 3.181 0 30.966216010010037 0 
3.5 3 3.181 0.433 192.14514603106755 0.4404952748623187
3.5 3 3.181 0.867 381.53965880306475 0.9548712169351614
3.5 3 3.181 1.3 566.7381817072041 1.464623984682398
3.5 3 4.771 0 33.78551591540268 0 
3.5 3 4.771 0.433 137.11203344828655 0.29206097336418446
3.5 3 4.771 0.867 271.76854762413416 0.6531141271861527
3.5 3 4.771 1.3 397.04153569139714 1.0019174272293803
3.5 3 6.361 0 31.293374431592735 0 
3.5 3 6.361 0.433 85.87755973998229 0.13063478555299382
3.5 3 6.361 0.867 158.64741966002396 0.35095190957221384
3.5 3 6.361 1.3 232.60170293282889 0.5482567601492739
3.5 3 -1.59 0 29.48423718985562 0 
3.5 3 -1.59 0.433 221.80578020569425 0.51614553384877
3.5 3 -1.59 0.867 442.98135319070946 1.121246534339573
3.5 3 -1.59 1.3 649.6981719412819 1.692940910076102
3.5 3 -3.181 0 31.52500991851551 0 
3.5 3 -3.181 0.433 177.7941221350751 0.4017722944251883
3.5 3 -3.181 0.867 357.0403149510189 0.8906723476610138
3.5 3 -3.181 1.3 523.2615131076993 1.358158740110893
3.5 3 -4.771 0 28.002563554795948 0 
3.5 3 -4.771 0.433 127.57866145817438 0.24788855989979486
3.5 3 -4.771 0.867 253.66252632221503 0.604538369692938
3.5 3 -4.771 1.3 379.8742637409592 0.9585350552146941
3.5 3 -6.361 0 29.839472640156206 0 
3.5 3 -6.361 0.433 77.30460524308 0.12452670389709267
3.5 3 -6.361 0.867 150.28290658284257 0.3236339944553483
3.5 3 -6.361 1.3 214.56587420270355 0.5021530406676488
