force_anche distance_pointe_anche y z moyenne_brute moyenne(N) 
offset: 
35.284890285958355  
y_centre:
13.5900795
3.5 3 0.0 0 34.92263557847833 0 
3.5 3 0.0 0.433 145.56505020294838 0.2969696743970855
3.5 3 0.0 0.867 338.1289101840262 0.8278893202599413
3.5 3 0.0 1.3 537.0918912320317 1.3755438633126948
3.5 3 1.59 0 34.88052003540146 0 
3.5 3 1.59 0.433 133.76812036500166 0.25956062217054576
3.5 3 1.59 0.867 319.77172154911875 0.7807892052186204
3.5 3 1.59 1.3 510.42237617114836 1.3027126541473004
3.5 3 3.18 0 35.402691732535736 0 
3.5 3 3.18 0.433 110.97842341380037 0.20649645221948304
3.5 3 3.18 0.867 267.72026734214376 0.6441002427568292
3.5 3 3.18 1.3 431.2805566576121 1.0934114705552076
3.5 3 4.77 0 36.115909298989735 0 
3.5 3 4.77 0.433 80.44984282967624 0.12486950439818917
3.5 3 4.77 0.867 184.08032471694096 0.4170214420231064
3.5 3 4.77 1.3 290.4104739524521 0.696590832508267
3.5 3 6.36 0 33.58684041871393 0 
3.5 3 6.36 0.433 49.97161778618696 0.038218465694729635
3.5 3 6.36 0.867 104.79293191320518 0.1856268924745956
3.5 3 6.36 1.3 156.26606036561182 0.32119480464902006
3.5 3 -1.59 0 34.18103579821159 0 
3.5 3 -1.59 0.433 137.26096377452973 0.2715872766058213
3.5 3 -1.59 0.867 320.56581316568435 0.7769080634273353
3.5 3 -1.59 1.3 502.55928220465756 1.281512085564746
3.5 3 -3.18 0 29.60081789605389 0 
3.5 3 -3.18 0.433 122.71553697317432 0.22544397082554463
3.5 3 -3.18 0.867 276.5092928861356 0.6605731965662769
3.5 3 -3.18 1.3 436.03656117435105 1.1009244446824313
3.5 3 -4.77 0 33.02468947416602 0 
3.5 3 -4.77 0.433 87.83013397625666 0.15157762206347197
3.5 3 -4.77 0.867 199.8565630054625 0.45314436067427666
3.5 3 -4.77 1.3 310.4187139500108 0.7529970967796003
3.5 3 -6.36 0 35.23819696646012 0 
3.5 3 -6.36 0.433 58.26899014252136 0.0641567561904744
3.5 3 -6.36 0.867 117.27774895474109 0.21798321692207312
3.5 3 -6.36 1.3 172.6361888485367 0.375195569580965
