force_anche distance_pointe_anche y z moyenne_brute moyenne(N) 
offset: 
26.418652912991668  
y_centre:
13.378434
2.5 3 0.0 0 27.109286782433472 0 
2.5 3 0.0 0.433 166.82668538468596 0.3819900945007322
2.5 3 0.0 0.867 344.6391186254463 0.8732813286274955
2.5 3 0.0 1.3 525.2116458632156 1.357597793836372
2.5 3 1.595 0 26.93624683370462 0 
2.5 3 1.595 0.433 157.63969847712656 0.35761251488590157
2.5 3 1.595 0.867 329.9932859279147 0.8330978664485917
2.5 3 1.595 1.3 508.6989959410382 1.336089799743006
2.5 3 3.19 0 29.646595660267895 0 
2.5 3 3.19 0.433 141.4218573564871 0.3162802077844064
2.5 3 3.19 0.867 292.8131962034972 0.7400490080735662
2.5 3 3.19 1.3 452.9261146885582 1.1752725671217226
2.5 3 4.786 0 27.430341502121003 0 
2.5 3 4.786 0.433 104.35132908108744 0.21121143306748844
2.5 3 4.786 0.867 220.41779839472602 0.5331297404940063
2.5 3 4.786 1.3 330.0894192327639 0.8408517274144273
2.5 3 6.381 0 23.79131443220312 0 
2.5 3 6.381 0.433 58.80245368816163 0.08378650675203488
2.5 3 6.381 0.867 121.23599963377796 0.254792578837112
2.5 3 6.381 1.3 175.1042207098605 0.4069454656235541
2.5 3 -1.595 0 26.611529892879954 0 
2.5 3 -1.595 0.433 151.7352824488054 0.337291267490434
2.5 3 -1.595 0.867 315.92761009552254 0.7885270632126578
2.5 3 -1.595 1.3 485.832697531053 1.2598710141269718
2.5 3 -3.19 0 27.14102603228853 0 
2.5 3 -3.19 0.433 124.86037781914744 0.2702868245820049
2.5 3 -3.19 0.867 263.8676107058935 0.6433784245026787
2.5 3 -3.19 1.3 395.7936338389237 1.0238448676361278
2.5 3 -4.786 0 27.324137089144504 0 
2.5 3 -4.786 0.433 86.3289284951324 0.1622431816344428
2.5 3 -4.786 0.867 175.1417584765158 0.401298943364707
2.5 3 -4.786 1.3 257.58720664082836 0.6382439973412917
2.5 3 -6.381 0 27.10440382091735 0 
2.5 3 -6.381 0.433 53.384502700887815 0.07051414730171837
2.5 3 -6.381 0.867 99.90752891628756 0.18857733511671124
2.5 3 -6.381 1.3 138.0086672566914 0.29544939207649706
