Image_63_0, 0.005582510371665464, 120, 15.920247264284399 
Image_63_1, 0.0, 120, 15.906500763434599 
Image_63_2, 0.005497441942646353, 120, 15.907940187607352 
Image_63_3, 0.009419012294256374, 120, 15.910603122326947 
Image_63_4, 0.009609363432457416, 120, 15.924997364054486 
Image_63_5, 0.022816026472244694, 120, 15.91391379792428 
Image_63_6, 0.0843979887269643, 120, 15.77335402745486 
Image_63_7, 0.18998306984970975, 120, 15.60242240694033 
Image_63_8, 0.3222636347126356, 120, 15.340375236290477 
Image_63_9, 0.46859817785884444, 120, 15.033274089033425 
Image_63_10, 0.6514868776330356, 120, 14.60259837654545 
Image_63_11, 0.8607897457484733, 120, 14.065837102525508 
Image_63_12, 1.0967215589318908, 120, 13.406436888986931 
Image_63_13, 1.359717766468462, 120, 12.632314568879867 
Image_63_14, 1.6404006268859332, 120, 11.776073099717191 
Image_63_15, 1.9176310567039043, 120, 10.849803644550036 
Image_63_16, 2.2442247586797768, 120, 9.853002404917937 
Image_63_17, 2.5333369739251936, 120, 8.944869694327483 
Image_63_18, 2.8504863957566, 120, 7.959871732911967 
Image_63_19, 3.2038092719395923, 120, 6.931619075105196 
Image_63_20, 3.611834517028516, 120, 5.844350026215514 
Image_63_21, 3.9980755061951867, 120, 5.004230107787682 
Image_63_22, 4.407486271736938, 120, 4.339216139975365 
Image_63_23, 4.891048912748079, 120, 3.696441275632097 
Image_63_24, 5.387915076891438, 120, 3.1144101113790446 
Image_63_25, 5.924111492138505, 120, 2.566853156063449 
Image_63_26, 6.495543924494583, 120, 2.0649979182327907 
Image_63_27, 7.089282815010473, 120, 1.5690443195104233 
Image_63_28, 7.740939829501548, 120, 1.2234385756322044 
Image_63_29, 8.381655022592753, 120, 1.1909075893279655 
