Image_2_0, -5.833333333333333e-07, 240, 6.019240702479339 
Image_2_1, -5.555555555555556e-07, 240, 6.03176652892562 
Image_2_2, -3.0555555555555553e-07, 240, 6.013494318181818 
Image_2_3, -1.1111111111111111e-07, 240, 5.970235020661157 
Image_2_4, 2.0833333333333333e-07, 240, 5.898824896694215 
Image_2_5, 4.7108843537414976e-07, 240, 5.809529958677686 
Image_2_6, 7.5e-07, 240, 5.702931301652892 
Image_2_7, 1.0694444444444445e-06, 240, 5.559142561983471 
Image_2_8, 1.402777777777778e-06, 240, 5.740702479338843 
Image_2_9, 1.6805555555555557e-06, 240, 5.499548037190083 
Image_2_10, 2.083333333333333e-06, 240, 5.275826446280992 
Image_2_11, 2.4861111111111112e-06, 240, 5.067277892561983 
Image_2_12, 2.8472222222222224e-06, 240, 4.838842975206612 
Image_2_13, 3.3611111111111113e-06, 240, 4.614217458677686 
Image_2_14, 3.958333333333333e-06, 240, 4.4518982438016526 
Image_2_15, 4.444444444444445e-06, 240, 4.272146177685951 
Image_2_16, 5.084467120181406e-06, 240, 4.171552169421488 
Image_2_17, 5.694444444444445e-06, 240, 3.8123708677685952 
Image_2_18, 6.333333333333333e-06, 240, 3.5892303719008263 
