Image_3_0, -4.7222222222222226e-07, 150, 12.137332128099173 
Image_3_1, -3.611111111111111e-07, 150, 12.067019628099173 
Image_3_2, -3.0555555555555553e-07, 150, 11.904506714876034 
Image_3_3, -1.388888888888889e-07, 150, 11.62868026859504 
Image_3_4, 2.7777777777777777e-08, 150, 11.31618026859504 
Image_3_5, 1.25e-07, 150, 10.979919938016529 
Image_3_6, 2.9166666666666664e-07, 150, 10.613765495867769 
Image_3_7, 4.4444444444444444e-07, 150, 10.259491219008265 
Image_3_8, 5.972222222222223e-07, 150, 9.901084710743802 
Image_3_9, 7.888321995464853e-07, 150, 9.521242252066116 
Image_3_10, 9.027777777777779e-07, 150, 9.161608987603305 
Image_3_11, 1.0972222222222223e-06, 150, 8.791322314049587 
Image_3_12, 1.2777777777777779e-06, 150, 8.420971074380166 
Image_3_13, 1.4583333333333335e-06, 150, 8.071410123966942 
Image_3_14, 1.625e-06, 150, 7.689888946280992 
Image_3_15, 1.8194444444444443e-06, 150, 7.346720041322314 
Image_3_16, 1.9722222222222224e-06, 150, 6.9806947314049586 
Image_3_17, 2.1666666666666665e-06, 150, 6.620738636363637 
Image_3_18, 2.375e-06, 150, 6.265689566115703 
Image_3_19, 2.5555555555555557e-06, 150, 5.882877066115703 
Image_3_20, 2.75e-06, 150, 5.525891012396694 
Image_3_21, 2.972222222222222e-06, 150, 5.161415289256198 
Image_3_22, 3.152777777777778e-06, 150, 4.827802169421488 
Image_3_23, 3.416666666666667e-06, 150, 4.470493285123967 
Image_3_24, 3.6388888888888886e-06, 150, 4.134814049586777 
Image_3_25, 3.875566893424036e-06, 150, 3.8174070247933884 
Image_3_26, 4.1249999999999995e-06, 150, 3.488959194214876 
Image_3_27, 4.375e-06, 150, 3.1372029958677685 
Image_3_28, 4.625e-06, 150, 2.8378099173553717 
Image_3_29, 4.902777777777778e-06, 150, 2.5213068181818183 
