Image_23_0, 0.0053475193647708336, 120, 13.256880717437799 
Image_23_1, 0.0, 120, 13.314529655556592 
Image_23_2, 0.000275419567220007, 120, 13.297544450318096 
Image_23_3, 0.006498891072384802, 120, 13.290707185497515 
Image_23_4, 0.0026211183277943723, 120, 13.356344927775094 
Image_23_5, 0.02124773523626923, 120, 13.392474474511218 
Image_23_6, 0.09162459388521427, 120, 13.288188193195197 
Image_23_7, 0.1975339457522404, 120, 13.175337338051287 
Image_23_8, 0.33437788436195076, 120, 13.08501347121098 
Image_23_9, 0.5089964167644779, 120, 12.787268581076829 
Image_23_10, 0.6906916317473833, 120, 12.442670434119536 
Image_23_11, 0.9120245233447879, 120, 12.089939540586185 
Image_23_12, 1.1599046606278478, 120, 11.607012730627241 
Image_23_13, 1.4308669790719644, 120, 10.952362616858753 
Image_23_14, 1.708349245130302, 120, 10.336073157294157 
Image_23_15, 2.0024114322306206, 120, 9.582534602857475 
Image_23_16, 2.297654470197119, 120, 8.763934075812314 
Image_23_17, 2.594617406500819, 120, 7.908916117196478 
Image_23_18, 2.9402327461100097, 120, 7.030003717312927 
Image_23_19, 3.2731728897953714, 120, 6.245589514370672 
Image_23_20, 3.6575988050557404, 120, 5.400215697712288 
Image_23_21, 4.063075366320785, 120, 4.677192935737988 
Image_23_22, 4.50314614129969, 120, 3.9444540605975993 
Image_23_23, 4.928640735757753, 120, 3.347165000113355 
Image_23_24, 5.426925268559218, 120, 2.8705716565145285 
Image_23_25, 5.976116939166032, 120, 2.3531706376181276 
Image_23_26, 6.5446081937584, 120, 1.8255497070951738 
Image_23_27, 7.1623136401924805, 120, 1.3277968281568644 
Image_23_28, 7.807838147439118, 120, 1.1301638892377495 
Image_23_29, 8.535453688689127, 120, 1.0839583732923483 
