Image_5_0, 0.014018603292998203, 150, 13.23305824737872 
Image_5_1, 0.0031854336490097918, 150, 13.232842333752808 
Image_5_2, 0.006023855488555787, 150, 13.251554847998609 
Image_5_3, 0.0, 150, 13.265661204891597 
Image_5_4, 0.005049358732367467, 150, 13.276240972561338 
Image_5_5, 0.029283753862711006, 150, 13.268899909280293 
Image_5_6, 0.09993350529385579, 150, 13.151658810409486 
Image_5_7, 0.21801353834231785, 150, 12.977128629463072 
Image_5_8, 0.35713242573203197, 150, 12.780863143508073 
Image_5_9, 0.5193444436845556, 150, 12.527092661851555 
Image_5_10, 0.7177897165674765, 150, 12.195305390031773 
Image_5_11, 0.9202020419323721, 150, 11.800183454610819 
Image_5_12, 1.1586109466974193, 150, 11.332874396926256 
Image_5_13, 1.4234609721772686, 150, 10.748684096414072 
Image_5_14, 1.7117283989642076, 150, 10.107420627452196 
Image_5_15, 1.9989977456681023, 150, 9.393754122600797 
Image_5_16, 2.29030405257287, 150, 8.647268746610607 
Image_5_17, 2.6243071304901386, 150, 7.840471497782029 
Image_5_18, 2.9438923730811783, 150, 7.041735024320872 
Image_5_19, 3.3466517981876525, 150, 6.21284261444052 
Image_5_20, 3.7005162486266667, 150, 5.407700703410608 
Image_5_21, 4.115078286563294, 150, 4.7448458718574225 
Image_5_22, 4.571176458926381, 150, 4.161447254640255 
Image_5_23, 5.0417522671945, 150, 3.6729786616162077 
Image_5_24, 5.522675260121029, 150, 3.2403597264950132 
Image_5_25, 6.073410796375282, 150, 2.760815563342041 
Image_5_26, 6.624782240192987, 150, 2.320567680105251 
Image_5_27, 7.247356801361321, 150, 1.954594084182564 
Image_5_28, 7.917870370197703, 150, 1.7383206022262856 
Image_5_29, 8.58344238979593, 150, 1.5672450392944808 
