Image_3_0, 1.544707909117998e-05, 150, 7.317429627659702 
Image_3_1, 3.388418712312764e-05, 150, 7.306248956803477 
Image_3_2, 0.00047625686325557807, 150, 7.310401777407218 
Image_3_3, 0.002043798486340893, 150, 7.312957359317212 
Image_3_4, 0.002315865852100579, 150, 7.301457240722239 
Image_3_5, 0.003775437951265599, 150, 7.287720987956021 
Image_3_6, 0.005242607250725163, 150, 7.249067811567362 
Image_3_7, 0.007105479506991036, 150, 7.231498185936153 
Image_3_8, 0.009309366669605655, 150, 7.2053034713587145 
Image_3_9, 0.011634269989462395, 150, 7.17096283944317 
Image_3_10, 0.014124787222170776, 150, 7.141413923608865 
Image_3_11, 0.016812654787586607, 150, 7.053246347714071 
Image_3_12, 0.019656475524459507, 150, 6.904862873065045 
Image_3_13, 0.023661345555574455, 150, 6.748014033339163 
Image_3_14, 0.025832527697408802, 150, 6.5188102807865755 
Image_3_15, 0.02914702952525894, 150, 6.236737927470988 
Image_3_16, 0.03383150365545182, 150, 5.852602021625015 
Image_3_17, 0.039492563350783376, 150, 5.385729151442985 
Image_3_18, 0.04006416423547411, 150, 4.8543278380336075 
Image_3_19, 0.04437769790206046, 150, 4.259196700743754 
Image_3_20, 0.048620633195177704, 150, 3.8175602019229156 
Image_3_21, 0.053471622458212804, 150, 3.4493966830144047 
Image_3_22, 0.05871825571973708, 150, 3.1743521799513 
Image_3_23, 0.06433107066641303, 150, 2.9731001045392724 
Image_3_24, 0.07059788495729391, 150, 2.8175290557683876 
Image_3_25, 0.0784255448909562, 150, 2.6739372972005997 
Image_3_26, 0.08327490016634499, 150, 2.6266590318657106 
Image_3_27, 0.09074154147891364, 150, 2.817369331899013 
